City_name,Venue_name,Venue_cat,Venue_catID
Tirana,Fast Food Gastronomi,Fast Food Restaurant,4bf58dd8d48988d16e941735
Tirana,Lincoln Center Albania,School,4bf58dd8d48988d13b941735
Tirana,Fra Star,Bar,4bf58dd8d48988d116941735
Tirana,Grand Pazar,Snack Place,4bf58dd8d48988d1c7941735
Tirana,stephen center,Comfort Food Restaurant,52e81612bcbc57f1066b7a00
Tirana,Zgara Fierza,BBQ Joint,4bf58dd8d48988d1df931735
Tirana,"Sheshi ""Avni Rustemi""",Scenic Lookout,4bf58dd8d48988d165941735
Tirana,The Stephen Center,American Restaurant,4bf58dd8d48988d14e941735
Tirana,Mulliri i Vjeter,Coffee Shop,4bf58dd8d48988d1e0931735
Tirana,Fast Food Byrektore Tetova,Fast Food Restaurant,4bf58dd8d48988d16e941735
Tirana,hotel boka,Hotel Bar,4bf58dd8d48988d1d5941735
Tirana,shyqi,Restaurant,4bf58dd8d48988d1c4941735
Tirana,Korça Tekju,Restaurant,4bf58dd8d48988d1c4941735
Tirana,Gloria Restorant & Piceri,Italian Restaurant,4bf58dd8d48988d110941735
Tirana,Inshanoo Hummus Bar,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Tirana,Te Pazari Ri Fast Food,Fast Food Restaurant,4bf58dd8d48988d16e941735
Tirana,Barett Cafe,Café,4bf58dd8d48988d16d941735
Tirana,Si Diell,Bar,4bf58dd8d48988d116941735
Tirana,Art & The City,Café,4bf58dd8d48988d16d941735
Tirana,PizzArte,Pizza Place,4bf58dd8d48988d1ca941735
Tirana,Sofra Beratese,Cafeteria,4bf58dd8d48988d128941735
Tirana,Shkolla e Kuqe,College Classroom,4bf58dd8d48988d1a0941735
Tirana,Zavalani Snack Bar,Snack Place,4bf58dd8d48988d1c7941735
Tirana,Vila Stermasi,Coffee Shop,4bf58dd8d48988d1e0931735
Tirana,Banka e Shqiperise,Building,4bf58dd8d48988d130941735
Tirana,Biçikleta,Cocktail Bar,4bf58dd8d48988d11e941735
Tirana,L'osteria,Restaurant,4bf58dd8d48988d1c4941735
Tirana,Te Paçja,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
Tirana,EY Albania,Office,4bf58dd8d48988d124941735
Tirana,Xhangoiii,Supermarket,52f2ab2ebcbc57f1066b8b46
Tirana,Berber Vini,Salon / Barbershop,4bf58dd8d48988d110951735
Tirana,Capital Tirana Hotel,Hotel,4bf58dd8d48988d1fa931735
Tirana,Banesa n'Tiranë,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirana,Alikaj Argjendari,Jewelry Store,4bf58dd8d48988d111951735
Tirana,Klinika Sulcebe,Medical Center,4bf58dd8d48988d104941735
Tirana,Garden City,Housing Development,4f2a210c4b9023bd5841ed28
Tirana,Hotel Stela,Bed & Breakfast,4bf58dd8d48988d1f8931735
Tirana,Happy Times,Eastern European Restaurant,4bf58dd8d48988d109941735
Tirana,Hotel Livia,Hotel,4bf58dd8d48988d1fa931735
Tirana,Hotel Vila e Arte,Hotel,4bf58dd8d48988d1fa931735
Tirana,Trattoria Buonocore,Italian Restaurant,4bf58dd8d48988d110941735
Tirana,D1 Hostel,Hostel,4bf58dd8d48988d1ee931735
Tirana,Ironbrush Tirana,Tattoo Parlor,4bf58dd8d48988d1de931735
Tirana,Istanbul Fast Food-Dürüm-Lahmacun,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
Tirana,Rozafa Seafood,Seafood Restaurant,4bf58dd8d48988d1ce941735
Tirana,Dorgen Bar,Bar,4bf58dd8d48988d116941735
Tirana,Greek Original Souvlaki,Souvlaki Shop,52e81612bcbc57f1066b79f3
Tirana,Kafe Europa,Bar,4bf58dd8d48988d116941735
Tirana,Ushtari Pa Njohur,Monument / Landmark,4bf58dd8d48988d12d941735
Tirana,buff hostel,Hostel,4bf58dd8d48988d1ee931735
Tirana,SAR Hotel,Hotel,4bf58dd8d48988d1fa931735
Tirana,Ges Tarrace,Lounge,4bf58dd8d48988d121941735
Tirana,Kembana E Paqes (Bells Of Peace),Outdoor Sculpture,52e81612bcbc57f1066b79ed
Tirana,Lot Boutique Hotel,Hotel,4bf58dd8d48988d1fa931735
Tirana,Quendra EDEN - Environmental Center for Development Education and Networking,Coworking Space,4bf58dd8d48988d174941735
Tirana,Grill House,Greek Restaurant,4bf58dd8d48988d10e941735
Tirana,Piano Bar Elysee,Bar,4bf58dd8d48988d116941735
Tirana,Orthodox,Hospital,4bf58dd8d48988d196941735
Tirana,Albania Hostel,Hostel,4bf58dd8d48988d1ee931735
Tirana,Albania Travel & Voyage,Travel Agency,4f04b08c2fb6e1c99f3db0bd
Tirana,Paidhaque Gici,Kebab Restaurant,5283c7b4e4b094cb91ec88d7
Tirana,fondacioni together albania,Campaign Office,5032764e91d4c4b30a586d5a
Tirana,hotel austria,Hotel,4bf58dd8d48988d1fa931735
Tirana,Bit Hotel,Hostel,4bf58dd8d48988d1ee931735
Tirana,Coelho Juice Bar,Juice Bar,4bf58dd8d48988d112941735
Tirana,Le Coin,Bar,4bf58dd8d48988d116941735
Tirana,Turkısh Pasta Coffee,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
Tirana,Wine House,Wine Bar,4bf58dd8d48988d123941735
Tirana,Ama Bar,Bar,4bf58dd8d48988d116941735
Tirana,Vila 60,Coffee Shop,4bf58dd8d48988d1e0931735
Tirana,Bar Rafaele,Café,4bf58dd8d48988d16d941735
Tirana,Ministria e Mjedisit,Government Building,4bf58dd8d48988d126941735
Tirana,Schmegma 2.0,Salsa Club,52e81612bcbc57f1066b79ec
Tirana,Neli Apartment,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirana,pizza kupa,Pizza Place,4bf58dd8d48988d1ca941735
Tirana,Indriti,Bar,4bf58dd8d48988d116941735
Tirana,Techno Gym,Gym,4bf58dd8d48988d176941735
Tirana,Trip'n'Hostel,Hostel,4bf58dd8d48988d1ee931735
Tirana,Italian Embassy (Ambassador ´s residence),Embassy / Consulate,4bf58dd8d48988d12c951735
Tirgu-Mures,unirii green park residence,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,Orange store,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Tirgu-Mures,Acvariu,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,Go Kart Racing,Racetrack,4bf58dd8d48988d1f4931735
Tirgu-Mures,Banca Transilvania,Bank,4bf58dd8d48988d10a951735
Tirgu-Mures,În Cuib,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,Gallery Social Club,Nightclub,4bf58dd8d48988d11f941735
Tirgu-Mures,Banca Transilvania,Bank,4bf58dd8d48988d10a951735
Tirgu-Mures,Voiniceni,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,Cartier Belvedere,Housing Development,4f2a210c4b9023bd5841ed28
Tirgu-Mures,Matee,Playground,4bf58dd8d48988d1e7941735
Tirgu-Mures,MS-11-FLP,Rental Car Location,4bf58dd8d48988d1ef941735
Tirgu-Mures,Friedrich Schiller High School,College Arts Building,4bf58dd8d48988d199941735
Tirgu-Mures,Cofetaria Emanuela,Dessert Shop,4bf58dd8d48988d1d0941735
Tirgu-Mures,AlVin,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Tirgu-Mures,Sincrai,Metro Station,4bf58dd8d48988d1fd931735
Tirgu-Mures,cabinet stomatologic Dr Drasoveanu,Dentist's Office,4bf58dd8d48988d178941735
Tirgu-Mures,Academia de sport,Gym / Fitness Center,4bf58dd8d48988d175941735
Tirgu-Mures,Vis Cafe,Bar,4bf58dd8d48988d116941735
Tirgu-Mures,Padure Remetea,Field,4bf58dd8d48988d15f941735
Tirgu-Mures,Gimnaziul de stat Ioan Cuza,Middle School,4f4533814b9074f6e4fb0106
Tirgu-Mures,Dire Straits,Concert Hall,5032792091d4c4b30a586d5c
Tirgu-Mures,Tinie Tempah,Concert Hall,5032792091d4c4b30a586d5c
Tirgu-Mures,Eden,Restaurant,4bf58dd8d48988d1c4941735
Tirgu-Mures,La Costel Tuning,Hardware Store,4bf58dd8d48988d112951735
Tirgu-Mures,ERIKA Salon de Infrumusetare,Salon / Barbershop,4bf58dd8d48988d110951735
Tirgu-Mures,CMi,Doctor's Office,4bf58dd8d48988d177941735
Tirgu-Mures,"Balaton Sound, Fanni Kertje",Wine Bar,4bf58dd8d48988d123941735
Tirgu-Mures,Argesului Nr. 6,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,OrtoProfil,Medical Center,4bf58dd8d48988d104941735
Tirgu-Mures,Princess Salon,Salon / Barbershop,4bf58dd8d48988d110951735
Tirgu-Mures,La Conac,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,caru cu bere,Café,4bf58dd8d48988d16d941735
Tirgu-Mures,Origo,Electronics Store,4bf58dd8d48988d122951735
Tirgu-Mures,Str. David Rusu,Dog Run,4bf58dd8d48988d1e5941735
Tirgu-Mures,Pizza King,Pizza Place,4bf58dd8d48988d1ca941735
Tirgu-Mures,Joffre - Cake Boutiqe,Cupcake Shop,4bf58dd8d48988d1bc941735
Tirgu-Mures,Alvin,Salon / Barbershop,4bf58dd8d48988d110951735
Tirgu-Mures,Salon AlbAstru,Salon / Barbershop,4bf58dd8d48988d110951735
Tirgu-Mures,MS 69 MAX,General Travel,4bf58dd8d48988d1f6931735
Tirgu-Mures,str. Ionel Giurchi,Golf Course,4bf58dd8d48988d1e6941735
Tirgu-Mures,pizza king,Pizza Place,4bf58dd8d48988d1ca941735
Tirgu-Mures,Laborator-Cofetarie Denisa,Dessert Shop,4bf58dd8d48988d1d0941735
Tirgu-Mures,Faithless,Concert Hall,5032792091d4c4b30a586d5c
Tirgu-Mures,Clinica OrtoProfil,Medical Center,4bf58dd8d48988d104941735
Tirgu-Mures,Posta Unirii,Post Office,4bf58dd8d48988d172941735
Tirgu-Mures,Dr. Wheel Unirii,Automotive Shop,4bf58dd8d48988d124951735
Tirgu-Mures,Restaurant Muresul,Sushi Restaurant,4bf58dd8d48988d1d2941735
Tirgu-Mures,In visin!,Nature Preserve,52e81612bcbc57f1066b7a13
Tirgu-Mures,BRD Unirii,Bank,4bf58dd8d48988d10a951735
Tirgu-Mures,Siegfried,German Restaurant,4bf58dd8d48988d10d941735
Tirgu-Mures,Black Lord,Hotel,4bf58dd8d48988d1fa931735
Tirgu-Mures,The Island,Restaurant,4bf58dd8d48988d1c4941735
Tirgu-Mures,Ambient Mures,Furniture / Home Store,4bf58dd8d48988d1f8941735
Tirgu-Mures,Tipografia Andra,Paper / Office Supplies Store,4bf58dd8d48988d121951735
Tirgu-Mures,Becherovka Silent Dance,Music Venue,4bf58dd8d48988d1e5931735
Tirgu-Mures,Palas Unirii,Grocery Store,4bf58dd8d48988d118951735
Tirgu-Mures,Faleză Mureș,Other Great Outdoors,4bf58dd8d48988d162941735
Tirgu-Mures,Sörpatika,Pub,4bf58dd8d48988d11b941735
Tirgu-Mures,Hotel Tempo,Hotel,4bf58dd8d48988d1fa931735
Tirgu-Mures,Malul Mureşului,Beach,4bf58dd8d48988d1e2941735
Tirgu-Mures,Luxurious Prison,Prison,5310b8e5bcbc57f1066bcbf1
Tirgu-Mures,Brutaria Maria,Bakery,4bf58dd8d48988d16a941735
Tirgu-Mures,scoala de soferi calarasi,Trade School,4bf58dd8d48988d1ad941735
Tirgu-Mures,Biserica Adventistă De Ziua A Șaptea,Non-Profit,50328a8e91d4c4b30a586d6c
Tirgu-Mures,Paat,Animal Shelter,4e52d2d203646f7c19daa8ae
Tirgu-Mures,Primal Skill,Building,4bf58dd8d48988d130941735
Tirgu-Mures,Prisma Info,Factory,4eb1bea83b7b6f98df247e06
Tirgu-Mures,Agentia nationala de cadastru,Building,4bf58dd8d48988d130941735
Tirgu-Mures,Restaurant Mobex,Eastern European Restaurant,4bf58dd8d48988d109941735
Tirgu-Mures,Booha Academy,Nightclub,4bf58dd8d48988d11f941735
Tirgu-Mures,Caminul Studentesc Nr. 1,Student Center,4bf58dd8d48988d1ab941735
Tirgu-Mures,SGA Mures,Office,4bf58dd8d48988d124941735
Tirgu-Mures,PFA Buti Valeria,Campaign Office,5032764e91d4c4b30a586d5a
Tirgu-Mures,CamelWeb,Office,4bf58dd8d48988d124941735
Tirgu-Mures,Sala Petru Maior,College Gym,4bf58dd8d48988d1b2941735
Tirgu-Mures,Ioana's Kingdom,Embassy / Consulate,4bf58dd8d48988d12c951735
Tirgu-Mures,lex logos,Office,4bf58dd8d48988d124941735
Tirgu-Mures,Romcab,Factory,4eb1bea83b7b6f98df247e06
Tirgu-Mures,Katolikus Temető,Spiritual Center,4bf58dd8d48988d131941735
Tirgu-Mures,Isidor Residence (@IsidorIT),Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tirgu-Mures,Restaurant Paris,Restaurant,4bf58dd8d48988d1c4941735
Tirgu-Mures,Camping,Campground,4bf58dd8d48988d1e4941735
Tirgu-Mures,Casa de Oaspeti,Bistro,52e81612bcbc57f1066b79f1
Tirgu-Mures,Strand Weekend Mures,Pool,4bf58dd8d48988d15e941735
Tirgu-Mures,cementlapok,Beach,4bf58dd8d48988d1e2941735
Tirgu-Mures,Marospart,River,4eb1d4dd4b900d56c88a45fd
Tirgu-Mures,Darina Unirii,Market,50be8ee891d4fa8dcc7199a7
Tirgu-Mures,Tip Top,Restaurant,4bf58dd8d48988d1c4941735
Tirgu-Mures,Mures River,River,4eb1d4dd4b900d56c88a45fd
Tirgu-Mures,Direcția Sanitar Veterinară și pentru siguranța alimentelor Mureș,Building,4bf58dd8d48988d130941735
Tirgu-Mures,royal gym,Gym,4bf58dd8d48988d176941735
Tirgu-Mures,Aquaserv,Office,4bf58dd8d48988d124941735
Tolyatti,Труд,College Gym,4bf58dd8d48988d1b2941735
Tolyatti,Мэрия городского округа Тольятти,City Hall,4bf58dd8d48988d129941735
Tolyatti,Компасс,Electronics Store,4bf58dd8d48988d122951735
Tolyatti,Почта России 445011,Post Office,4bf58dd8d48988d172941735
Tolyatti,Магнит,Grocery Store,4bf58dd8d48988d118951735
Tolyatti,Музей занимательных наук Эйнштейн,Science Museum,4bf58dd8d48988d191941735
Tolyatti,Аллея на ул. Карла Маркса,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Tolyatti,Тамара,Hardware Store,4bf58dd8d48988d112951735
Tolyatti,МФЦ Тольятти,City Hall,4bf58dd8d48988d129941735
Tolyatti,Красное & Белое,Liquor Store,4bf58dd8d48988d186941735
Tolyatti,Площадь Свободы,Plaza,4bf58dd8d48988d164941735
Tolyatti,Площадь Свободы,Plaza,4bf58dd8d48988d164941735
Tolyatti,MoJo,Hookah Bar,4bf58dd8d48988d119941735
Tolyatti,Экспромт,Salon / Barbershop,4bf58dd8d48988d110951735
Tolyatti,Обелиск славы,Monument / Landmark,4bf58dd8d48988d12d941735
Tolyatti,Serbia от Dragana,BBQ Joint,4bf58dd8d48988d1df931735
Tolyatti,Продукты,Grocery Store,4bf58dd8d48988d118951735
Tolyatti,Coffee Like,Coffee Shop,4bf58dd8d48988d1e0931735
Tolyatti,Vsadu,Flower Shop,4bf58dd8d48988d11b951735
Tolyatti,Памятник Карлу Марксу,Monument / Landmark,4bf58dd8d48988d12d941735
Tolyatti,Аптека №77,Pharmacy,4bf58dd8d48988d10f951735
Tolyatti,Кафетерия,Coffee Shop,4bf58dd8d48988d1e0931735
Tolyatti,Il Grano,Pizza Place,4bf58dd8d48988d1ca941735
Tolyatti,Вьетнамские Ряды,Flea Market,4bf58dd8d48988d1f7941735
Tolyatti,Смотри!,Photography Studio,554a5e17498efabeda6cc559
Tolyatti,Администрация Ставропольского района,Capitol Building,4bf58dd8d48988d12a941735
Tolyatti,SVIN & GUS (Credo Brewery),Beer Store,5370f356bcbc57f1066c94c2
Tolyatti,Маяковский,Caucasian Restaurant,5293a7d53cf9994f4e043a45
Tolyatti,Какао'мама 2,Coffee Shop,4bf58dd8d48988d1e0931735
Tolyatti,Lovely bride,Shopping Mall,4bf58dd8d48988d1fd941735
Tolyatti,стàрик,Other Great Outdoors,4bf58dd8d48988d162941735
Tolyatti,ГУ СРО ФСС Филиал 12,Office,4bf58dd8d48988d124941735
Tolyatti,Podio,Shoe Store,4bf58dd8d48988d107951735
Tolyatti,ОСП Ставропольского района Самарской области,Building,4bf58dd8d48988d130941735
Tolyatti,Поволжский институт красоты,Medical Center,4bf58dd8d48988d104941735
Tolyatti,Пилигрим,Theater,4bf58dd8d48988d137941735
Tolyatti,Памятник молодёжи,Monument / Landmark,4bf58dd8d48988d12d941735
Tolyatti,Дом Кофе,Coffee Shop,4bf58dd8d48988d1e0931735
Tolyatti,Мир кофе,Coffee Shop,4bf58dd8d48988d1e0931735
Tolyatti,ПСБ,ATM,52f2ab2ebcbc57f1066b8b56
Tolyatti,Пинта Паб,Bar,4bf58dd8d48988d116941735
Tolyatti,Карл и Клара,Café,4bf58dd8d48988d16d941735
Tolyatti,Школа мастер класс,Private School,52e81612bcbc57f1066b7a46
Tolyatti,Луна-Рыба,Café,4bf58dd8d48988d16d941735
Tolyatti,overpack,Hookah Bar,4bf58dd8d48988d119941735
Tolyatti,MoJo,Café,4bf58dd8d48988d16d941735
Tolyatti,Открытая медицина,Hospital,4bf58dd8d48988d196941735
Tolyatti,городское кафе,Café,4bf58dd8d48988d16d941735
Tolyatti,Sabrina,Restaurant,4bf58dd8d48988d1c4941735
Tolyatti,"Студия ""Смотри""",Cultural Center,52e81612bcbc57f1066b7a32
Tolyatti,Пивная Добра Значка,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
Tolyatti,Услада,Bath House,52e81612bcbc57f1066b7a27
Tolyatti,Аллея на Молодёжном,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Tolyatti,Гирос,Greek Restaurant,4bf58dd8d48988d10e941735
Tolyatti,Wildberries,Clothing Store,4bf58dd8d48988d103951735
Tolyatti,Oeystore,Boutique,4bf58dd8d48988d104951735
Tolyatti,Магнит,Department Store,4bf58dd8d48988d1f6941735
Tolyatti,FUMO,Tea Room,4bf58dd8d48988d1dc931735
Tolyatti,"Центр повышения квалификации ""Деловое образование""",Non-Profit,50328a8e91d4c4b30a586d6c
Tolyatti,Красное & Белое,Liquor Store,4bf58dd8d48988d186941735
Tolyatti,судебные приставы ставропольского района,Government Building,4bf58dd8d48988d126941735
Tolyatti,fumo,Café,4bf58dd8d48988d16d941735
Tolyatti,комсомольская 38,Rock Club,4bf58dd8d48988d1e9931735
Tolyatti,"улица Жилина, 6",Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Интеллектуальное кафе ИНСАЙТ,Mental Health Offce,52e81612bcbc57f1066b7a39
Tolyatti,"карла маркса, 27а",Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Пеликан,Grocery Store,4bf58dd8d48988d118951735
Tolyatti,Vse prosto,Salon / Barbershop,4bf58dd8d48988d110951735
Tolyatti,Вселенная,Salon / Barbershop,4bf58dd8d48988d110951735
Tolyatti,Буревестник Дом,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Королевы😊,Housing Development,4f2a210c4b9023bd5841ed28
Tolyatti,Царица роза,Flower Shop,4bf58dd8d48988d11b951735
Tolyatti,pekoff,Arts & Crafts Store,4bf58dd8d48988d127951735
Tolyatti,горького 29а,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Armelle,Cosmetics Shop,4bf58dd8d48988d10c951735
Tolyatti,"Комсомольская улица, 40",Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Биология🎓📚,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Управление Росреестра по Самарской области,City Hall,4bf58dd8d48988d129941735
Tolyatti,"Офис газеты ""Самарское обозрение""",Coworking Space,4bf58dd8d48988d174941735
Tolyatti,комсомольская 44,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,"карла маркса, 40",Non-Profit,50328a8e91d4c4b30a586d6c
Tolyatti,Комсомольская,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Маршрутка 131,Moving Target,4f2a23984b9023bd5841ed2c
Tolyatti,Ареал Ветаптека Зоотовары,Pet Store,4bf58dd8d48988d100951735
Tolyatti,Время,Food & Drink Shop,4bf58dd8d48988d1f9941735
Tolyatti,чапаева 64а,Building,4bf58dd8d48988d130941735
Tolyatti,советская 50,Advertising Agency,52e81612bcbc57f1066b7a3d
Tolyatti,Дгх,City Hall,4bf58dd8d48988d129941735
Tolyatti,ЯрТабак,Smoke Shop,4bf58dd8d48988d123951735
Tolyatti,молодежный бульвар 10,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,РусФинансБанк,Bank,4bf58dd8d48988d10a951735
Tolyatti,Тетя Дани,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,"съемочная площадка фильма ""только не они""",Housing Development,4f2a210c4b9023bd5841ed28
Tolyatti,двор,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Столица,Dessert Shop,4bf58dd8d48988d1d0941735
Tolyatti,🔥,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,70 лет октября 58,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Tolyatti,Мальта,Gastropub,4bf58dd8d48988d155941735
Tolyatti,Театральный Сад,Garden,4bf58dd8d48988d15a941735
Tolyatti,Райффайзен Банк,Bank,4bf58dd8d48988d10a951735
Torun,Dolina Marzeń,Park,4bf58dd8d48988d163941735
Torun,Centrum Kulturalno-Kongresowe Jordanki,Concert Hall,5032792091d4c4b30a586d5c
Torun,mini market spożywczy Amiculus,Convenience Store,4d954b0ea243a5684a65b473
Torun,Browar Staromiejski Jan Olbracht,Brewery,50327c8591d4c4b30a586d5d
Torun,Plac Rapackiego,Plaza,4bf58dd8d48988d164941735
Torun,Mercure Helios Hotel Torun,Hotel,4bf58dd8d48988d1fa931735
Torun,Książnica Kopernikańska - Wojewódzka Biblioteka Publiczna,Library,4bf58dd8d48988d12f941735
Torun,Polo Market,Grocery Store,4bf58dd8d48988d118951735
Torun,Super-Pharm,Pharmacy,4bf58dd8d48988d10f951735
Torun,United Colors of Benetton,Clothing Store,4bf58dd8d48988d103951735
Torun,Oferta,Food & Drink Shop,4bf58dd8d48988d1f9941735
Torun,eLMED,Doctor's Office,4bf58dd8d48988d177941735
Torun,Paczkomat InPost,Post Office,4bf58dd8d48988d172941735
Torun,Cmentarz Na Sportowej,Cemetery,4bf58dd8d48988d15c941735
Torun,room 309👑,Resort,4bf58dd8d48988d12f951735
Torun,Osiedle Młodych,Tram Station,52f2ab2ebcbc57f1066b8b51
Torun,Parking Cinema City,Parking,4c38df4de52ce0d596b336e1
Torun,Szkoła Podstawowa Nr 7,Elementary School,4f4533804b9074f6e4fb0105
Torun,Biblioteka Brytyjska UMK,College Library,4bf58dd8d48988d1a7941735
Torun,iWay - Apple Authorised Reseller,Electronics Store,4bf58dd8d48988d122951735
Torun,Eve's,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Torun,Kafefajka,Hookah Bar,4bf58dd8d48988d119941735
Torun,Kotwownia,Nightclub,4bf58dd8d48988d11f941735
Torun,Polkorn,Bakery,4bf58dd8d48988d16a941735
Torun,VET-MED,Veterinarian,4d954af4a243a5684765b473
Torun,Citomed,Medical Center,4bf58dd8d48988d104941735
Torun,Bar Statystyk,Restaurant,4bf58dd8d48988d1c4941735
Torun,Autobus Nr 15,Bus Line,4bf58dd8d48988d12b951735
Torun,Młodzieżowa Spółdzielnia Mieszkaniowa,Office,4bf58dd8d48988d124941735
Torun,Autobus nr 20,Bus Line,4bf58dd8d48988d12b951735
Torun,Plac Teatralny,Plaza,4bf58dd8d48988d164941735
Torun,Piwex,Liquor Store,4bf58dd8d48988d186941735
Torun,Ksero Student,Paper / Office Supplies Store,4bf58dd8d48988d121951735
Torun,Fanzone Torun,General Entertainment,4bf58dd8d48988d1f1931735
Torun,Multibank Cinema City,Bank,4bf58dd8d48988d10a951735
Torun,Kraszewskiego,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Torun,Bar Panda,Food Court,4bf58dd8d48988d120951735
Torun,Cinema City,Multiplex,4bf58dd8d48988d180941735
Torun,Targowisko miejskie,Flea Market,4bf58dd8d48988d1f7941735
Torun,Odrodzenia,Light Rail Station,4bf58dd8d48988d1fc931735
Torun,Żabka Grudziądzka,Grocery Store,4bf58dd8d48988d118951735
Torun,Retman Hotel Torun,Hotel,4bf58dd8d48988d1fa931735
Torun,Parking Podziemny CSW,Parking,4c38df4de52ce0d596b336e1
Torun,Pikado,Spanish Restaurant,4bf58dd8d48988d150941735
Torun,Plac Grzegorza Ciechowskiego,Plaza,4bf58dd8d48988d164941735
Torun,Bank Millennium Szosa Chełmińska,Bank,4bf58dd8d48988d10a951735
Torun,"Delikatesy ""Bratek""",Grocery Store,4bf58dd8d48988d118951735
Torun,Szpital Zakaźny,Medical Center,4bf58dd8d48988d104941735
Torun,Credit Agricole,Bank,4bf58dd8d48988d10a951735
Torun,PAH,Community Center,52e81612bcbc57f1066b7a34
Torun,Bar Soja,Fast Food Restaurant,4bf58dd8d48988d16e941735
Torun,u dziadków Natalki,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Torun,Laboratorium Analiz Lekarskich,Medical Lab,4f4531b14b9074f6e4fb0103
Torun,Michelle,Salon / Barbershop,4bf58dd8d48988d110951735
Torun,Bar Pod Harmonijką,Diner,4bf58dd8d48988d147941735
Torun,Aleja Solidarności,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Torun,Limuzyna Artura,Moving Target,4f2a23984b9023bd5841ed2c
Torun,SuperPharm Apteka,Pharmacy,4bf58dd8d48988d10f951735
Torun,Pomnik Jana Pawła II,Other Great Outdoors,4bf58dd8d48988d162941735
Torun,mBank,Bank,4bf58dd8d48988d10a951735
Torun,Santander,Bank,4bf58dd8d48988d10a951735
Torun,Piekarnia Bartkowski Grudziądzka,Bakery,4bf58dd8d48988d16a941735
Torun,Muzeum Etnograficzne,History Museum,4bf58dd8d48988d190941735
Torun,Dom Studencki nr.3,College Residence Hall,4bf58dd8d48988d1a3941735
Torun,Kotłownia 2.0,Other Nightlife,4bf58dd8d48988d11a941735
Torun,Dom Studencki nr 1,College Residence Hall,4bf58dd8d48988d1a3941735
Torun,Столовка,Cafeteria,4bf58dd8d48988d128941735
Torun,Жалкое подобие комнаты,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Torun,Pełna Micha,Pet Store,4bf58dd8d48988d100951735
Torun,bydgoszcz poland,Cocktail Bar,4bf58dd8d48988d11e941735
Torun,Döner Kebap,Fast Food Restaurant,4bf58dd8d48988d16e941735
Torun,Trzy Korony Hotel Torun,Hotel,4bf58dd8d48988d1fa931735
Torun,Optyk Visus,Optical Shop,4d954afda243a5684865b473
Torun,Rezydencja Państwa Tokarskich,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Torun,Urząd Marszałkowski Województwa Kujawsko-Pomorskiego,City Hall,4bf58dd8d48988d129941735
Torun,Odrodzenia,Bus Station,4bf58dd8d48988d1fe931735
Torun,Piekarnia Piekuś,Bakery,4bf58dd8d48988d16a941735
Torun,Dom Studencki nr 2,College Residence Hall,4bf58dd8d48988d1a3941735
Torun,tea for two,Tea Room,4bf58dd8d48988d1dc931735
Torun,Melanzownia Bruna 🎊🎉,Nightclub,4bf58dd8d48988d11f941735
Torun,Magiczna Stajnia Jednorożców,Event Space,4bf58dd8d48988d171941735
Torun,Сollegium Maius - Faculty of Languages,College Arts Building,4bf58dd8d48988d199941735
Torun,Cafe pARTer,Café,4bf58dd8d48988d16d941735
