,Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
14241,Les Tricheurs - Bar à jeux,Strasbourg,La Taverne des Serruriers / Schlosserstub,Bar,4bf58dd8d48988d116941735
14242,Les Tricheurs - Bar à jeux,Strasbourg,Cabinet Dentaire,Dentist's Office,4bf58dd8d48988d178941735
14243,Les Tricheurs - Bar à jeux,Strasbourg,Abry Arnold,Furniture / Home Store,4bf58dd8d48988d1f8941735
14244,Les Tricheurs - Bar à jeux,Strasbourg,Le vintage,Brasserie,57558b36e4b065ecebd306b0
14245,Les Tricheurs - Bar à jeux,Strasbourg,Le Stift,College Cafeteria,4bf58dd8d48988d1a1941735
14246,Les Tricheurs - Bar à jeux,Strasbourg,Tamil,Restaurant,4bf58dd8d48988d1c4941735
14247,Les Tricheurs - Bar à jeux,Strasbourg,Croque Bedaine,Restaurant,4bf58dd8d48988d1c4941735
14248,Les Tricheurs - Bar à jeux,Strasbourg,Médiathèque Protestante St. Thomas,Exhibit,56aa371be4b08b9a8d573532
14249,Les Tricheurs - Bar à jeux,Strasbourg,Caisse d'Epargne Gutenberg,Bank,4bf58dd8d48988d10a951735
14250,Les Tricheurs - Bar à jeux,Strasbourg,Biscottes Sante,Bakery,4bf58dd8d48988d16a941735
14251,Les Tricheurs - Bar à jeux,Strasbourg,Armée du Salut,Church,4bf58dd8d48988d132941735
14252,Les Tricheurs - Bar à jeux,Strasbourg,Pharmacie Saint-Thomas,Pharmacy,4bf58dd8d48988d10f951735
14253,Les Tricheurs - Bar à jeux,Strasbourg,Paraboot,Shoe Store,4bf58dd8d48988d107951735
14254,Les Tricheurs - Bar à jeux,Strasbourg,Okaidi,Kids Store,4bf58dd8d48988d105951735
14255,Les Tricheurs - Bar à jeux,Strasbourg,Informat Systems,Electronics Store,4bf58dd8d48988d122951735
14256,Les Tricheurs - Bar à jeux,Strasbourg,Quai Numéro 10,Coworking Space,4bf58dd8d48988d174941735
14257,Les Tricheurs - Bar à jeux,Strasbourg,Timberland,Shoe Store,4bf58dd8d48988d107951735
14258,Les Tricheurs - Bar à jeux,Strasbourg,La Popartisterie,Music Venue,4bf58dd8d48988d1e5931735
14259,Les Tricheurs - Bar à jeux,Strasbourg,Au Deu Gourmets,French Restaurant,4bf58dd8d48988d10c941735
14260,Les Tricheurs - Bar à jeux,Strasbourg,Marion,Boutique,4bf58dd8d48988d104951735
14261,Les Tricheurs - Bar à jeux,Strasbourg,Libertine,Deli / Bodega,4bf58dd8d48988d146941735
14262,Les Tricheurs - Bar à jeux,Strasbourg,La PopArtiserie,Art Gallery,4bf58dd8d48988d1e2931735
14263,Les Tricheurs - Bar à jeux,Strasbourg,Biere,Beer Store,5370f356bcbc57f1066c94c2
14264,Les Tricheurs - Bar à jeux,Strasbourg,UEPAL,Church,4bf58dd8d48988d132941735
14265,Les Tricheurs - Bar à jeux,Strasbourg,Jean Roger,Jewelry Store,4bf58dd8d48988d111951735
14266,Les Tricheurs - Bar à jeux,Strasbourg,Come a Roma,Pizza Place,4bf58dd8d48988d1ca941735
14267,Les Tricheurs - Bar à jeux,Strasbourg,Le Caillou,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
14268,Les Tricheurs - Bar à jeux,Strasbourg,Richter Architectes,Office,4bf58dd8d48988d124941735
14269,Les Tricheurs - Bar à jeux,Strasbourg,Interview International,Tech Startup,4bf58dd8d48988d125941735
14270,Les Tricheurs - Bar à jeux,Strasbourg,Adipso,Advertising Agency,52e81612bcbc57f1066b7a3d
14271,Les Tricheurs - Bar à jeux,Strasbourg,Angle Droit,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
14272,Les Tricheurs - Bar à jeux,Strasbourg,Cuba'r,Whisky Bar,4bf58dd8d48988d122941735
14273,Les Tricheurs - Bar à jeux,Strasbourg,kookai,Women's Store,4bf58dd8d48988d108951735
14274,Les Tricheurs - Bar à jeux,Strasbourg,Irish Times,Bar,4bf58dd8d48988d116941735
14275,Les Tricheurs - Bar à jeux,Strasbourg,Christina,Night Market,53e510b7498ebcb1801b55d4
14276,Les Tricheurs - Bar à jeux,Strasbourg,Le Petit Шаурма,Falafel Restaurant,4bf58dd8d48988d10b941735
14277,Philibar,Strasbourg,Place des Halles,Plaza,4bf58dd8d48988d164941735
14278,Philibar,Strasbourg,Feel Sport,Gym,4bf58dd8d48988d176941735
14279,Philibar,Strasbourg,C.C Place des Halles,Shopping Mall,4bf58dd8d48988d1fd941735
14280,Philibar,Strasbourg,"Acuitis, Maison d'Optique et d'Audition",Optical Shop,4d954afda243a5684865b473
14281,Philibar,Strasbourg,Zumo Juice,Juice Bar,4bf58dd8d48988d112941735
14282,Philibar,Strasbourg,Parashop,Pharmacy,4bf58dd8d48988d10f951735
14283,Philibar,Strasbourg,Monceau Fleurs,Flower Shop,4bf58dd8d48988d11b951735
14284,Philibar,Strasbourg,Bershka,Clothing Store,4bf58dd8d48988d103951735
14285,Philibar,Strasbourg,Sweet & Vapes,Smoke Shop,4bf58dd8d48988d123951735
14286,Philibar,Strasbourg,SEPHORA,Cosmetics Shop,4bf58dd8d48988d10c951735
14287,Philibar,Strasbourg,La Poste,Post Office,4bf58dd8d48988d172941735
14288,Philibar,Strasbourg,Yves Rocher,Cosmetics Shop,4bf58dd8d48988d10c951735
14289,Philibar,Strasbourg,Vapiano,Italian Restaurant,4bf58dd8d48988d110941735
14290,Philibar,Strasbourg,Station Faubourg de Saverne Ⓒ,Tram Station,52f2ab2ebcbc57f1066b8b51
14291,Philibar,Strasbourg,Paris Store,Grocery Store,4bf58dd8d48988d118951735
14292,Philibar,Strasbourg,Coiffure Beauté KS,Salon / Barbershop,4bf58dd8d48988d110951735
14293,Philibar,Strasbourg,DARTY Strasbourg Les Halles,Electronics Store,4bf58dd8d48988d122951735
14294,Philibar,Strasbourg,Decathlon Strasbourg Les Halles,Sporting Goods Shop,4bf58dd8d48988d1f2941735
14295,Philibar,Strasbourg,Brioche Dorée,Sandwich Place,4bf58dd8d48988d1c5941735
14296,Philibar,Strasbourg,Odaly's Green Marsh Hotel,Hotel,4bf58dd8d48988d1fa931735
14297,Philibar,Strasbourg,Boutique Orange,Electronics Store,4bf58dd8d48988d122951735
14298,Philibar,Strasbourg,Moove Lounge Bar,Hookah Bar,4bf58dd8d48988d119941735
14299,Philibar,Strasbourg,Le Bo,Bar,4bf58dd8d48988d116941735
14300,Philibar,Strasbourg,Chez Laurette,Bistro,52e81612bcbc57f1066b79f1
14301,Philibar,Strasbourg,Toscane,Women's Store,4bf58dd8d48988d108951735
14302,Philibar,Strasbourg,IDKIDS : Obaibi-Okaidi-Oxybul STRASBOURG HALLES,Kids Store,4bf58dd8d48988d105951735
14303,Philibar,Strasbourg,Agence immobilière Nexity,Real Estate Office,5032885091d4c4b30a586d66
14304,Philibar,Strasbourg,Bonobo,Clothing Store,4bf58dd8d48988d103951735
14305,Philibar,Strasbourg,A La Belle Epoque,Lounge,4bf58dd8d48988d121941735
14306,Philibar,Strasbourg,Crep’eat,Creperie,52e81612bcbc57f1066b79f2
14307,Philibar,Strasbourg,Mandala,Vietnamese Restaurant,4bf58dd8d48988d14a941735
14308,Philibar,Strasbourg,Wok Thai,Asian Restaurant,4bf58dd8d48988d142941735
14309,Philibar,Strasbourg,Clinique Veterinaire des Halles,Veterinarian,4d954af4a243a5684765b473
14310,Philibar,Strasbourg,Scanner Et IRM Wilson,Doctor's Office,4bf58dd8d48988d177941735
14311,Philibar,Strasbourg,Troc'afé,Bar,4bf58dd8d48988d116941735
14312,Philibar,Strasbourg,Minelli,Shoe Store,4bf58dd8d48988d107951735
14313,Philibar,Strasbourg,New Wynmuck,Restaurant,4bf58dd8d48988d1c4941735
14314,Philibar,Strasbourg,Novotel Sud Hotel Strasbourg,Hotel,4bf58dd8d48988d1fa931735
14315,Philibar,Strasbourg,EDJI,Boutique,4bf58dd8d48988d104951735
14316,Philibar,Strasbourg,Blaisou,Dentist's Office,4bf58dd8d48988d178941735
14317,Philibar,Strasbourg,Pho Kim Sai Gon,Vietnamese Restaurant,4bf58dd8d48988d14a941735
14318,Philibar,Strasbourg,ASTERIA EXPERTISE,Financial or Legal Service,503287a291d4c4b30a586d65
14319,Philibar,Strasbourg,Opticien GrandOptical Strasbourg,Optical Shop,4d954afda243a5684865b473
14320,Philibar,Strasbourg,Subway,Sandwich Place,4bf58dd8d48988d1c5941735
14321,Philibar,Strasbourg,L'Italien du Coin,Italian Restaurant,4bf58dd8d48988d110941735
14322,Philibar,Strasbourg,Body Minute,Spa,4bf58dd8d48988d1ed941735
14323,Philibar,Strasbourg,Randstad,Office,4bf58dd8d48988d124941735
14324,Philibar,Strasbourg,Bookworm,Bookstore,4bf58dd8d48988d114951735
14325,Philibar,Strasbourg,Quick,Fast Food Restaurant,4bf58dd8d48988d16e941735
14326,Philibar,Strasbourg,Bata,Shoe Store,4bf58dd8d48988d107951735
14327,Philibar,Strasbourg,Bouygues Telecom,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
14328,Philibar,Strasbourg,Calzedonia,Clothing Store,4bf58dd8d48988d103951735
14329,Philibar,Strasbourg,Histoire d'Or,Jewelry Store,4bf58dd8d48988d111951735
14330,Philibar,Strasbourg,Little Extra,Arts & Crafts Store,4bf58dd8d48988d127951735
14331,Philibar,Strasbourg,Pierres et Territoires,Office,4bf58dd8d48988d124941735
14332,Philibar,Strasbourg,"Arrêt Faubourg de Saverne [6, 6A]",Bus Stop,52f2ab2ebcbc57f1066b8b4f
14333,Philibar,Strasbourg,QG STORE,Miscellaneous Shop,4bf58dd8d48988d1ff941735
14334,Philibar,Strasbourg,Orcanta Lingerie,Lingerie Store,4bf58dd8d48988d109951735
14335,Philibar,Strasbourg,Bistrot Moderne,Restaurant,4bf58dd8d48988d1c4941735
14336,Philibar,Strasbourg,Courir,Shoe Store,4bf58dd8d48988d107951735
14337,Philibar,Strasbourg,Centre Ophtalmologiste,Doctor's Office,4bf58dd8d48988d177941735
14338,Philibar,Strasbourg,Dr. Roos Claudine - Généraliste,Doctor's Office,4bf58dd8d48988d177941735
14339,Philibar,Strasbourg,Parking Marais Vert,Parking,4c38df4de52ce0d596b336e1
14340,Philibar,Strasbourg,Acuitis,Optical Shop,4d954afda243a5684865b473
14341,Philibar,Strasbourg,Loisirs et Création,Arts & Crafts Store,4bf58dd8d48988d127951735
14342,Philibar,Strasbourg,Olly Gan,Men's Store,4bf58dd8d48988d106951735
14343,Philibar,Strasbourg,Häagen-Dazs,Ice Cream Shop,4bf58dd8d48988d1c9941735
14344,Philibar,Strasbourg,Optocenter,Optical Shop,4d954afda243a5684865b473
14345,Philibar,Strasbourg,Selfcoiff,Salon / Barbershop,4bf58dd8d48988d110951735
14346,Philibar,Strasbourg,Deaf Rock Studio,Record Shop,4bf58dd8d48988d10d951735
14347,Philibar,Strasbourg,So Divine@L'Entrepôt,Arcade,4bf58dd8d48988d1e1931735
14348,Philibar,Strasbourg,Oxybul éveil et jeux,Toy / Game Store,4bf58dd8d48988d1f3941735
14349,Philibar,Strasbourg,ORSYS Formation - STRASBOURG,Meeting Room,4bf58dd8d48988d100941735
14350,Philibar,Strasbourg,ADIRA,Office,4bf58dd8d48988d124941735
14351,Philibar,Strasbourg,Pressing Saint Jean,Laundry Service,4bf58dd8d48988d1fc941735
14352,Philibar,Strasbourg,Tour Europe,Office,4bf58dd8d48988d124941735
14353,Philibar,Strasbourg,France Loisirs,Bookstore,4bf58dd8d48988d114951735
14354,Philibar,Strasbourg,Oxy piercing,Tattoo Parlor,4bf58dd8d48988d1de931735
14355,Philibar,Strasbourg,Jusqu'O ongles,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
14356,Philibar,Strasbourg,Cosmo,Design Studio,4bf58dd8d48988d1f4941735
14357,Philibar,Strasbourg,Kaobang,Bookstore,4bf58dd8d48988d114951735
14358,Philibar,Strasbourg,Beryl,Women's Store,4bf58dd8d48988d108951735
14359,Philibar,Strasbourg,Soho,Gift Shop,4bf58dd8d48988d128951735
14360,Philibar,Strasbourg,Little Epicerie,Miscellaneous Shop,4bf58dd8d48988d1ff941735
14361,Philibar,Strasbourg,Atelier Quartier Général,Factory,4eb1bea83b7b6f98df247e06
14362,Philibar,Strasbourg,Sarine,Boutique,4bf58dd8d48988d104951735
14363,Philibar,Strasbourg,Moa,Jewelry Store,4bf58dd8d48988d111951735
14364,Philibar,Strasbourg,Les Tourmalines,Jewelry Store,4bf58dd8d48988d111951735
14365,Philibar,Strasbourg,Rumeli Cafe,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
14366,Philibar,Strasbourg,Addiction,Tattoo Parlor,4bf58dd8d48988d1de931735
14367,Philibar,Strasbourg,Ici & La,Restaurant,4bf58dd8d48988d1c4941735
14368,Philibar,Strasbourg,hotel odalys green marsh,Hotel,4bf58dd8d48988d1fa931735
14369,Philibar,Strasbourg,Ernst & Young,Office,4bf58dd8d48988d124941735
14370,Philibar,Strasbourg,Permanence UDI,Non-Profit,50328a8e91d4c4b30a586d6c
14371,Philibar,Strasbourg,Xerox,Tech Startup,4bf58dd8d48988d125941735
14372,Philibar,Strasbourg,Veng Soun,Asian Restaurant,4bf58dd8d48988d142941735
14373,Schluck N'Spiel,Strasbourg,Comme À La Maison,Creperie,52e81612bcbc57f1066b79f2
14374,Schluck N'Spiel,Strasbourg,Place Saint-Thomas,Plaza,4bf58dd8d48988d164941735
14375,Schluck N'Spiel,Strasbourg,EtC Hotel **,Hotel,4bf58dd8d48988d1fa931735
14376,Schluck N'Spiel,Strasbourg,Caisse d'Epargne Gutenberg,Bank,4bf58dd8d48988d10a951735
14377,Schluck N'Spiel,Strasbourg,Cinnamon,Indian Restaurant,4bf58dd8d48988d10f941735
14378,Schluck N'Spiel,Strasbourg,Anticafé,Coffee Shop,4bf58dd8d48988d1e0931735
14379,Schluck N'Spiel,Strasbourg,Brasserie Meteor,Pub,4bf58dd8d48988d11b941735
14380,Schluck N'Spiel,Strasbourg,Le vintage,Brasserie,57558b36e4b065ecebd306b0
14381,Schluck N'Spiel,Strasbourg,Boulangerie Artisanale Lenhardt,Bakery,4bf58dd8d48988d16a941735
14382,Schluck N'Spiel,Strasbourg,La Taverne des Serruriers / Schlosserstub,Bar,4bf58dd8d48988d116941735
14383,Schluck N'Spiel,Strasbourg,Café Coton,Men's Store,4bf58dd8d48988d106951735
14384,Schluck N'Spiel,Strasbourg,Le Caillou,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
14385,Schluck N'Spiel,Strasbourg,Croque Bedaine,Restaurant,4bf58dd8d48988d1c4941735
14386,Schluck N'Spiel,Strasbourg,Resto Sushi's,Restaurant,4bf58dd8d48988d1c4941735
14387,Schluck N'Spiel,Strasbourg,Boulangerie au view Strasbourg,Bakery,4bf58dd8d48988d16a941735
14388,Schluck N'Spiel,Strasbourg,Station Langstross Grand'Rue ⒶⒹ,Tram Station,52f2ab2ebcbc57f1066b8b51
14389,Schluck N'Spiel,Strasbourg,Okaïdi - Obaïbi,Kids Store,4bf58dd8d48988d105951735
14390,Schluck N'Spiel,Strasbourg,L'Occase de L'Oncle Tom,Record Shop,4bf58dd8d48988d10d951735
14391,Schluck N'Spiel,Strasbourg,Donatien,Pastry Shop,5744ccdfe4b0c0459246b4e2
14392,Schluck N'Spiel,Strasbourg,Napapijri,Clothing Store,4bf58dd8d48988d103951735
14393,Schluck N'Spiel,Strasbourg,Shampoo Expert,Salon / Barbershop,4bf58dd8d48988d110951735
14394,Schluck N'Spiel,Strasbourg,IKKS,Boutique,4bf58dd8d48988d104951735
14395,Schluck N'Spiel,Strasbourg,Le Palais des Thés,Tea Room,4bf58dd8d48988d1dc931735
14396,Schluck N'Spiel,Strasbourg,Trolley Bar,Bar,4bf58dd8d48988d116941735
14397,Schluck N'Spiel,Strasbourg,Strasbourg Bière Import,Beer Store,5370f356bcbc57f1066c94c2
14398,Schluck N'Spiel,Strasbourg,Poulaillon,Bakery,4bf58dd8d48988d16a941735
14399,Schluck N'Spiel,Strasbourg,Art Rendez-vous,Photography Studio,554a5e17498efabeda6cc559
14400,Schluck N'Spiel,Strasbourg,Cabinet Salzmann,Dentist's Office,4bf58dd8d48988d178941735
14401,Schluck N'Spiel,Strasbourg,Le Thé des Muses,Tea Room,4bf58dd8d48988d1dc931735
14402,Schluck N'Spiel,Strasbourg,Place de la Chaine d'Or,Plaza,4bf58dd8d48988d164941735
14403,Schluck N'Spiel,Strasbourg,La trattoria da Giovanni,Trattoria/Osteria,55a5a1ebe4b013909087cb7f
14404,Schluck N'Spiel,Strasbourg,Le Goût du Terroir,Swiss Restaurant,4bf58dd8d48988d158941735
14405,Schluck N'Spiel,Strasbourg,Bonnie Doon,Women's Store,4bf58dd8d48988d108951735
14406,Schluck N'Spiel,Strasbourg,Foreign,Salon / Barbershop,4bf58dd8d48988d110951735
14407,Schluck N'Spiel,Strasbourg,Vent Divin,Hobby Shop,4bf58dd8d48988d1fb941735
14408,Schluck N'Spiel,Strasbourg,Le Petit Souk,Toy / Game Store,4bf58dd8d48988d1f3941735
14409,Schluck N'Spiel,Strasbourg,Librairie Bildergarte,Bookstore,4bf58dd8d48988d114951735
14410,Schluck N'Spiel,Strasbourg,Charles Woerlé,Bakery,4bf58dd8d48988d16a941735
14411,Schluck N'Spiel,Strasbourg,Le Coeur d' Alsace,Bakery,4bf58dd8d48988d16a941735
14412,Schluck N'Spiel,Strasbourg,Maison Alsacienne de Biscuiterie,Bakery,4bf58dd8d48988d16a941735
14413,Schluck N'Spiel,Strasbourg,L'in O Sens,Miscellaneous Shop,4bf58dd8d48988d1ff941735
14414,Schluck N'Spiel,Strasbourg,La chaine d'or,French Restaurant,4bf58dd8d48988d10c941735
14415,Schluck N'Spiel,Strasbourg,Le Monceau,Café,4bf58dd8d48988d16d941735
14416,Schluck N'Spiel,Strasbourg,Lorient Express Restaurant,French Restaurant,4bf58dd8d48988d10c941735
14417,Schluck N'Spiel,Strasbourg,Hotel Patricia Strasbourg,Hotel,4bf58dd8d48988d1fa931735
14418,Schluck N'Spiel,Strasbourg,Nougat Artisanal,Candy Store,4bf58dd8d48988d117951735
14419,Schluck N'Spiel,Strasbourg,Maison Kammerzell,French Restaurant,4bf58dd8d48988d10c941735
14420,Schluck N'Spiel,Strasbourg,Papa Pique et Maman Coud,Miscellaneous Shop,4bf58dd8d48988d1ff941735
14421,Schluck N'Spiel,Strasbourg,Cabinet Dentaire,Dentist's Office,4bf58dd8d48988d178941735
14422,Schluck N'Spiel,Strasbourg,La Réserve,Café,4bf58dd8d48988d16d941735
14423,Schluck N'Spiel,Strasbourg,Les Tricheurs,Bar,4bf58dd8d48988d116941735
14424,Schluck N'Spiel,Strasbourg,Abry Arnold,Furniture / Home Store,4bf58dd8d48988d1f8941735
14425,Schluck N'Spiel,Strasbourg,Superette St Thomas,Gourmet Shop,4bf58dd8d48988d1f5941735
14426,Schluck N'Spiel,Strasbourg,Mezzo Di Pasta,Italian Restaurant,4bf58dd8d48988d110941735
14427,Schluck N'Spiel,Strasbourg,Hippies,Gift Shop,4bf58dd8d48988d128951735
14428,Schluck N'Spiel,Strasbourg,Le 7 Bar,Lounge,4bf58dd8d48988d121941735
14429,Schluck N'Spiel,Strasbourg,Kids & Kickers,Shoe Store,4bf58dd8d48988d107951735
14430,Schluck N'Spiel,Strasbourg,Tamil,Restaurant,4bf58dd8d48988d1c4941735
14431,Schluck N'Spiel,Strasbourg,Koenig,Cupcake Shop,4bf58dd8d48988d1bc941735
14432,Schluck N'Spiel,Strasbourg,Catimini,Kids Store,4bf58dd8d48988d105951735
14433,Schluck N'Spiel,Strasbourg,Biscottes Sante,Bakery,4bf58dd8d48988d16a941735
14434,Schluck N'Spiel,Strasbourg,Terres à Vin,Wine Bar,4bf58dd8d48988d123941735
14435,Schluck N'Spiel,Strasbourg,Winstub Les Deux Gourmands,French Restaurant,4bf58dd8d48988d10c941735
14436,Schluck N'Spiel,Strasbourg,Laparticule,French Restaurant,4bf58dd8d48988d10c941735
14437,Schluck N'Spiel,Strasbourg,PUR etc.,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
14438,Schluck N'Spiel,Strasbourg,Armée du Salut,Church,4bf58dd8d48988d132941735
14439,Schluck N'Spiel,Strasbourg,Manfield,Shoe Store,4bf58dd8d48988d107951735
14440,Schluck N'Spiel,Strasbourg,Okaidi,Kids Store,4bf58dd8d48988d105951735
14441,Schluck N'Spiel,Strasbourg,Caupona,Brasserie,57558b36e4b065ecebd306b0
14442,Schluck N'Spiel,Strasbourg,Come a Roma,Pizza Place,4bf58dd8d48988d1ca941735
14443,Schluck N'Spiel,Strasbourg,Paraboot,Shoe Store,4bf58dd8d48988d107951735
14444,Schluck N'Spiel,Strasbourg,Pharmacie Saint-Thomas,Pharmacy,4bf58dd8d48988d10f951735
14445,Schluck N'Spiel,Strasbourg,Colette Ravier,Tailor Shop,5032781d91d4c4b30a586d5b
14446,Schluck N'Spiel,Strasbourg,Timberland,Shoe Store,4bf58dd8d48988d107951735
14447,Schluck N'Spiel,Strasbourg,Quai Numéro 10,Coworking Space,4bf58dd8d48988d174941735
14448,Schluck N'Spiel,Strasbourg,Marion,Boutique,4bf58dd8d48988d104951735
14449,Schluck N'Spiel,Strasbourg,Agap,Coworking Space,4bf58dd8d48988d174941735
14450,Schluck N'Spiel,Strasbourg,La Fistinière,Adult Boutique,5267e446e4b0ec79466e48c4
14451,Schluck N'Spiel,Strasbourg,Libertine,Deli / Bodega,4bf58dd8d48988d146941735
14452,Schluck N'Spiel,Strasbourg,Biere,Beer Store,5370f356bcbc57f1066c94c2
14453,Schluck N'Spiel,Strasbourg,La PopArtiserie,Art Gallery,4bf58dd8d48988d1e2931735
14454,Schluck N'Spiel,Strasbourg,Julie & Co,Clothing Store,4bf58dd8d48988d103951735
14455,Schluck N'Spiel,Strasbourg,Agence Kolb,Bank,4bf58dd8d48988d10a951735
14456,Schluck N'Spiel,Strasbourg,Hotel Gutenberg,Hotel,4bf58dd8d48988d1fa931735
14457,Schluck N'Spiel,Strasbourg,Adipso,Advertising Agency,52e81612bcbc57f1066b7a3d
14458,Schluck N'Spiel,Strasbourg,Richter Architectes,Office,4bf58dd8d48988d124941735
14459,Schluck N'Spiel,Strasbourg,Jean Roger,Jewelry Store,4bf58dd8d48988d111951735
14460,Schluck N'Spiel,Strasbourg,Le Croupion qui fume,French Restaurant,4bf58dd8d48988d10c941735
14461,Schluck N'Spiel,Strasbourg,cafe-nana,Bakery,4bf58dd8d48988d16a941735
14462,Schluck N'Spiel,Strasbourg,Bel Ongle,Cosmetics Shop,4bf58dd8d48988d10c951735
14463,Schluck N'Spiel,Strasbourg,UEPAL,Church,4bf58dd8d48988d132941735
14464,Schluck N'Spiel,Strasbourg,ESL – Séjours linguistiques,General Travel,4bf58dd8d48988d1f6931735
14465,Schluck N'Spiel,Strasbourg,Interview International,Tech Startup,4bf58dd8d48988d125941735
14466,EPISODE 0,Strasbourg,Musicbox,Concert Hall,5032792091d4c4b30a586d5c
14467,EPISODE 0,Strasbourg,ISCOM Strasbourg,General College & University,4bf58dd8d48988d1a8941735
14468,EPISODE 0,Strasbourg,DOOZ Escape Game,General Entertainment,4bf58dd8d48988d1f1931735
14469,EPISODE 0,Strasbourg,Institut Horizon,Student Center,4bf58dd8d48988d1ab941735
14470,EPISODE 0,Strasbourg,Hôtel Golden Tulip Strasbourg Centre The Garden,Hotel,4bf58dd8d48988d1fa931735
14471,EPISODE 0,Strasbourg,LPO Alsace,Non-Profit,50328a8e91d4c4b30a586d6c
14472,EPISODE 0,Strasbourg,SLEAK,Tech Startup,4bf58dd8d48988d125941735
14473,EPISODE 0,Strasbourg,Elephant bleu car wash,Gas Station,4bf58dd8d48988d113951735
14474,EPISODE 0,Strasbourg,Carrefour Express,Convenience Store,4d954b0ea243a5684a65b473
14475,EPISODE 0,Strasbourg,wc Cpplex,Conference Room,4bf58dd8d48988d127941735
14476,EPISODE 0,Strasbourg,Thach Thao,Vietnamese Restaurant,4bf58dd8d48988d14a941735
14477,EPISODE 0,Strasbourg,Novelys,Coworking Space,4bf58dd8d48988d174941735
14478,EPISODE 0,Strasbourg,Place de Haguenau,Plaza,4bf58dd8d48988d164941735
14479,EPISODE 0,Strasbourg,Cabinet De Dermatologie Le Coz,Doctor's Office,4bf58dd8d48988d177941735
14480,EPISODE 0,Strasbourg,L'Aubette 1928,Museum,4bf58dd8d48988d181941735
14481,EPISODE 0,Strasbourg,Becker Holding,Building,4bf58dd8d48988d130941735
14482,EPISODE 0,Strasbourg,Rue89Strasbourg,Office,4bf58dd8d48988d124941735
14483,EPISODE 0,Strasbourg,Color'ette Fleurs,Flower Shop,4bf58dd8d48988d11b951735
14484,EPISODE 0,Strasbourg,AMGE,College Communications Building,4bf58dd8d48988d19a941735
14485,EPISODE 0,Strasbourg,GEPMA - Bufo - Odonat,Non-Profit,50328a8e91d4c4b30a586d6c
14486,EPISODE 0,Strasbourg,Picard,Food & Drink Shop,4bf58dd8d48988d1f9941735
14487,EPISODE 0,Strasbourg,"Arrêt Travail [2, 10]",Bus Stop,52f2ab2ebcbc57f1066b8b4f
14488,EPISODE 0,Strasbourg,Bresch L Et Cie,Fabric Shop,52f2ab2ebcbc57f1066b8b26
14489,EPISODE 0,Strasbourg,City Residence Strasbourg Centre,Bed & Breakfast,4bf58dd8d48988d1f8931735
14490,EPISODE 0,Strasbourg,Verlingue,Office,4bf58dd8d48988d124941735
14491,EPISODE 0,Strasbourg,Hueco City,Climbing Gym,503289d391d4c4b30a586d6a
14492,EPISODE 0,Strasbourg,Black Angus,Tech Startup,4bf58dd8d48988d125941735
14493,EPISODE 0,Strasbourg,Novembre Communication,Office,4bf58dd8d48988d124941735
14494,EPISODE 0,Strasbourg,Sauna @Novembre,Sauna / Steam Room,58daa1558bbb0b01f18ec1ae
14495,EPISODE 0,Strasbourg,Etam Lingerie,Lingerie Store,4bf58dd8d48988d109951735
14496,EPISODE 0,Strasbourg,Bubbles Residence,Bed & Breakfast,4bf58dd8d48988d1f8931735
14497,EPISODE 0,Strasbourg,fr8d's Burger Joint By Invitation Only,Burger Joint,4bf58dd8d48988d16c941735
14498,EPISODE 0,Strasbourg,Ruby Suites,Hotel,4bf58dd8d48988d1fa931735
14499,EPISODE 0,Strasbourg,Edith.D Coiffure,Salon / Barbershop,4bf58dd8d48988d110951735
14500,EPISODE 0,Strasbourg,The Garden‘s Restaurant,Breakfast Spot,4bf58dd8d48988d143941735
14501,EPISODE 0,Strasbourg,Chambre avec vue Rue de Bisch',Residential Building (Apartment / Condo),4d954b06a243a5684965b473
14502,EPISODE 0,Strasbourg,Dans Mon Canap,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
14503,EPISODE 0,Strasbourg,Salle 401,College Academic Building,4bf58dd8d48988d198941735
14504,EPISODE 0,Strasbourg,La Stubtz,Cocktail Bar,4bf58dd8d48988d11e941735
14505,EPISODE 0,Strasbourg,Pharmacy du Tilleul,Pharmacy,4bf58dd8d48988d10f951735
14506,EPISODE 0,Strasbourg,Place des Halles,Plaza,4bf58dd8d48988d164941735
14507,EPISODE 0,Strasbourg,ESOS,High School,4bf58dd8d48988d13d941735
14508,EPISODE 0,Strasbourg,Audioprothésiste STRASBOURG - CENTRE-VILLE Optical Center,Doctor's Office,4bf58dd8d48988d177941735
14509,EPISODE 0,Strasbourg,Ecole De Photographie De Strasbourg,Photography Studio,554a5e17498efabeda6cc559
14510,EPISODE 0,Strasbourg,Boucherie Baymar,Butcher,4bf58dd8d48988d11d951735
14511,EPISODE 0,Strasbourg,Poincaré,General College & University,4bf58dd8d48988d1a8941735
14512,EPISODE 0,Strasbourg,Salle 402,College Classroom,4bf58dd8d48988d1a0941735
