,Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
2270,Unplug & Play,Guildford,The Body Shop,Cosmetics Shop,4bf58dd8d48988d10c951735
2271,Unplug & Play,Guildford,Anthropologie,Women's Store,4bf58dd8d48988d108951735
2272,Unplug & Play,Guildford,The Bear Garden,Toy / Game Store,4bf58dd8d48988d1f3941735
2273,Unplug & Play,Guildford,NatWest,Bank,4bf58dd8d48988d10a951735
2274,Unplug & Play,Guildford,Jigsaw,Clothing Store,4bf58dd8d48988d103951735
2275,Unplug & Play,Guildford,Gallery Cafe,Café,4bf58dd8d48988d16d941735
2276,Unplug & Play,Guildford,Moss Bros,Men's Store,4bf58dd8d48988d106951735
2277,Unplug & Play,Guildford,L'OCCITANE EN PROVENCE,Cosmetics Shop,4bf58dd8d48988d10c951735
2278,Unplug & Play,Guildford,Guildford Library,Library,4bf58dd8d48988d12f941735
2279,Unplug & Play,Guildford,Caracoli,Café,4bf58dd8d48988d16d941735
2280,Unplug & Play,Guildford,Mary Ann Weeks Aveda,Salon / Barbershop,4bf58dd8d48988d110951735
2281,Unplug & Play,Guildford,Hotel Chocolat,Chocolate Shop,52f2ab2ebcbc57f1066b8b31
2282,Unplug & Play,Guildford,Lloyds Bank,Bank,4bf58dd8d48988d10a951735
2283,Unplug & Play,Guildford,Jo Malone,Cosmetics Shop,4bf58dd8d48988d10c951735
2284,Unplug & Play,Guildford,The Hair And Beauty Bar,Salon / Barbershop,4bf58dd8d48988d110951735
2285,Unplug & Play,Guildford,Abbot's Hospital,Historic Site,4deefb944765f83613cdba6e
2286,Unplug & Play,Guildford,Crew Clothing Co,Clothing Store,4bf58dd8d48988d103951735
2287,Unplug & Play,Guildford,Steamer Trading Cookshop,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4
2288,Unplug & Play,Guildford,House Of Tailoring ,Tailor Shop,5032781d91d4c4b30a586d5b
2289,Unplug & Play,Guildford,Kyan,Office,4bf58dd8d48988d124941735
2290,Unplug & Play,Guildford,Hobbs,Women's Store,4bf58dd8d48988d108951735
2291,Unplug & Play,Guildford,Le Creuset,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4
2292,Unplug & Play,Guildford,Trinity Centre,Event Space,4bf58dd8d48988d171941735
2293,Unplug & Play,Guildford,Escape Rooms,Escape Room,5f2c2834b6d05514c704451e
2294,Unplug & Play,Guildford,Moffats,Sporting Goods Shop,4bf58dd8d48988d1f2941735
2295,tea@HART,Hartlepool,Subway,Sandwich Place,4bf58dd8d48988d1c5941735
2296,tea@HART,Hartlepool,Santander,Bank,4bf58dd8d48988d10a951735
2297,tea@HART,Hartlepool,Hartlepool Central Library,Library,4bf58dd8d48988d12f941735
2298,tea@HART,Hartlepool,Lloyds Bank,Bank,4bf58dd8d48988d10a951735
2299,tea@HART,Hartlepool,Coral,Betting Shop,52f2ab2ebcbc57f1066b8b40
2300,tea@HART,Hartlepool,Middleton Grange Shopping Centre,Shopping Mall,4bf58dd8d48988d1fd941735
2301,tea@HART,Hartlepool,The King Johns Tavern (Wetherspoon),Pub,4bf58dd8d48988d11b941735
2302,tea@HART,Hartlepool,Yorkshire Bank,Bank,4bf58dd8d48988d10a951735
2303,tea@HART,Hartlepool,Pixel Boy Studios,Tech Startup,4bf58dd8d48988d125941735
2304,tea@HART,Hartlepool,One Life Centre,Medical Center,4bf58dd8d48988d104941735
2305,tea@HART,Hartlepool,Three,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
2306,tea@HART,Hartlepool,Braithwaite Dowson Academy Of Dance And Drama,College Theater,4bf58dd8d48988d1ac941735
2307,tea@HART,Hartlepool,Home Bargains,Discount Store,52dea92d3cf9994f4e043dbb
2308,tea@HART,Hartlepool,The Works,Discount Store,52dea92d3cf9994f4e043dbb
2309,tea@HART,Hartlepool,Pandora,Jewelry Store,4bf58dd8d48988d111951735
2310,tea@HART,Hartlepool,H. Samuel,Jewelry Store,4bf58dd8d48988d111951735
2311,tea@HART,Hartlepool,Boots,Pharmacy,4bf58dd8d48988d10f951735
2312,tea@HART,Hartlepool,Sports Direct,Sporting Goods Shop,4bf58dd8d48988d1f2941735
2313,tea@HART,Hartlepool,JD Sports,Sporting Goods Shop,4bf58dd8d48988d1f2941735
2314,tea@HART,Hartlepool,Virgin Money,Bank,4bf58dd8d48988d10a951735
2315,tea@HART,Hartlepool,NatWest,Bank,4bf58dd8d48988d10a951735
2316,tea@HART,Hartlepool,O2 Shop Hartlepool,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
2317,tea@HART,Hartlepool,Eco Chic-it,Furniture / Home Store,4bf58dd8d48988d1f8941735
2318,tea@HART,Hartlepool,Grainger Games,Video Game Store,4bf58dd8d48988d10b951735
2319,tea@HART,Hartlepool,Trespass,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22
2320,tea@HART,Hartlepool,Boots,Pharmacy,4bf58dd8d48988d10f951735
2321,tea@HART,Hartlepool,B&M Store,Discount Store,52dea92d3cf9994f4e043dbb
2322,tea@HART,Hartlepool,Barclays,Bank,4bf58dd8d48988d10a951735
2323,tea@HART,Hartlepool,CeX,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
2324,tea@HART,Hartlepool,Roker Street Car Park,Parking,4c38df4de52ce0d596b336e1
2325,tea@HART,Hartlepool,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
2326,tea@HART,Hartlepool,WHSmith,Stationery Store,52f2ab2ebcbc57f1066b8b21
2327,tea@HART,Hartlepool,River Island,Clothing Store,4bf58dd8d48988d103951735
2328,tea@HART,Hartlepool,Loons,Nightclub,4bf58dd8d48988d11f941735
2329,tea@HART,Hartlepool,Tilly Bailey & Irvine,Office,4bf58dd8d48988d124941735
2330,IQ Gaming,Huddersfield,Northern Quarter,Music Venue,4bf58dd8d48988d1e5931735
2331,IQ Gaming,Huddersfield,The Polish Corner,Polish Restaurant,52e81612bcbc57f1066b7a04
2332,IQ Gaming,Huddersfield,Cafe Society,Café,4bf58dd8d48988d16d941735
2333,IQ Gaming,Huddersfield,Huddersfield Post Office,Post Office,4bf58dd8d48988d172941735
2334,IQ Gaming,Huddersfield,Huddersfield Open Market,Farmers Market,4bf58dd8d48988d1fa941735
2335,IQ Gaming,Huddersfield,TJ Thai & Japanese restaurant,Thai Restaurant,4bf58dd8d48988d149941735
2336,IQ Gaming,Huddersfield,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
2337,IQ Gaming,Huddersfield,Zephyr Bar & Kitchen,Bar,4bf58dd8d48988d116941735
2338,IQ Gaming,Huddersfield,The George Hotel,Hotel,4bf58dd8d48988d1fa931735
2339,IQ Gaming,Huddersfield,Coffeevolution,Coffee Shop,4bf58dd8d48988d1e0931735
2340,IQ Gaming,Huddersfield,Kirkgate Buildings,Office,4bf58dd8d48988d124941735
2341,IQ Gaming,Huddersfield,Royal Mail Office Depot,Post Office,4bf58dd8d48988d172941735
2342,IQ Gaming,Huddersfield,Huddersfield Parish Church,Church,4bf58dd8d48988d132941735
2343,IQ Gaming,Huddersfield,Hair Haus,Salon / Barbershop,4bf58dd8d48988d110951735
2344,IQ Gaming,Huddersfield,Merrie England,Coffee Shop,4bf58dd8d48988d1e0931735
2345,IQ Gaming,Huddersfield,Pigeon Park,Park,4bf58dd8d48988d163941735
2346,IQ Gaming,Huddersfield,SIAM SQUARE (Thai Restaurant),Restaurant,4bf58dd8d48988d1c4941735
2347,IQ Gaming,Huddersfield,alsarawi residence ❤️27❤️,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
2348,IQ Gaming,Huddersfield,Street Cafe,Café,4bf58dd8d48988d16d941735
2349,IQ Gaming,Huddersfield,La Fleur,Bridal Shop,4bf58dd8d48988d11a951735
2350,IQ Gaming,Huddersfield,Huddersfield Methodist Mission,Spiritual Center,4bf58dd8d48988d131941735
2351,IQ Gaming,Huddersfield,Mcnoodleking,Chinese Restaurant,4bf58dd8d48988d145941735
2352,IQ Gaming,Huddersfield,Camel Club,Nightclub,4bf58dd8d48988d11f941735
2353,IQ Gaming,Huddersfield,Vox,Bar,4bf58dd8d48988d116941735
2354,IQ Gaming,Huddersfield,The Cherry Tree (Wetherspoon),Pub,4bf58dd8d48988d11b941735
2355,IQ Gaming,Huddersfield,Ice Stone Gelato,Gelato Shop,5f2c407c5b4c177b9a6dc536
2356,IQ Gaming,Huddersfield,Post Office Northumberland Street,Post Office,4bf58dd8d48988d172941735
2357,IQ Gaming,Huddersfield,Zubarah - Maison du café,Middle Eastern Restaurant,4bf58dd8d48988d115941735
2358,IQ Gaming,Huddersfield,Cash Generator,Pawn Shop,52f2ab2ebcbc57f1066b8b34
2359,IQ Gaming,Huddersfield,Headliners,Salon / Barbershop,4bf58dd8d48988d110951735
2360,IQ Gaming,Huddersfield,John William Court,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
2361,IQ Gaming,Huddersfield,The Vulcan,Pub,4bf58dd8d48988d11b941735
2362,IQ Gaming,Huddersfield,The Huddersfield Daily Examiner,Office,4bf58dd8d48988d124941735
2363,IQ Gaming,Huddersfield,Kebabish Original,Asian Restaurant,4bf58dd8d48988d142941735
2364,IQ Gaming,Huddersfield,Gen Care,Dentist's Office,4bf58dd8d48988d178941735
2365,IQ Gaming,Huddersfield,Heavenly Desserts,Dessert Shop,4bf58dd8d48988d1d0941735
2366,IQ Gaming,Huddersfield,Chilli Lounge,Indian Restaurant,4bf58dd8d48988d10f941735
2367,IQ Gaming,Huddersfield,Espresso Corner,Café,4bf58dd8d48988d16d941735
2368,IQ Gaming,Huddersfield,Nando's,Portuguese Restaurant,4def73e84765ae376e57713a
2369,IQ Gaming,Huddersfield,Sharky’s,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
2370,The People's Meeple,Huddersfield,wilko,Furniture / Home Store,4bf58dd8d48988d1f8941735
2371,The People's Meeple,Huddersfield,Post Office,Post Office,4bf58dd8d48988d172941735
2372,The People's Meeple,Huddersfield,Home Bargains,Discount Store,52dea92d3cf9994f4e043dbb
2373,The People's Meeple,Huddersfield,Fultons Foods,Grocery Store,4bf58dd8d48988d118951735
2374,The People's Meeple,Huddersfield,Onebelow,Discount Store,52dea92d3cf9994f4e043dbb
2375,The People's Meeple,Huddersfield,Pet Warehouse,Pet Store,4bf58dd8d48988d100951735
2376,The People's Meeple,Huddersfield,Huddersfield Police Station,Police Station,4bf58dd8d48988d12e941735
2377,The People's Meeple,Huddersfield,Huddersfield Town Hall,Town Hall,52e81612bcbc57f1066b7a38
2378,The People's Meeple,Huddersfield,Small Seeds,Music Venue,4bf58dd8d48988d1e5931735
2379,The People's Meeple,Huddersfield,Max Spielmann,Photography Lab,4eb1bdde3b7b55596b4a7490
2380,The People's Meeple,Huddersfield,Holland & Barrett,Health Food Store,50aa9e744b90af0d42d5de0e
2381,The People's Meeple,Huddersfield,Tuckers,Breakfast Spot,4bf58dd8d48988d143941735
2382,The People's Meeple,Huddersfield,Cancer Research,Thrift / Vintage Store,4bf58dd8d48988d101951735
2383,The People's Meeple,Huddersfield,Primark,Clothing Store,4bf58dd8d48988d103951735
2384,The People's Meeple,Huddersfield,Market Hall Multi-Story Car Park,Parking,4c38df4de52ce0d596b336e1
2385,The People's Meeple,Huddersfield,The County,Pub,4bf58dd8d48988d11b941735
2386,The People's Meeple,Huddersfield,Caffe Espresso @ D'Agostino's,Café,4bf58dd8d48988d16d941735
2387,The People's Meeple,Huddersfield,Civic Centre Car Park,Parking,4c38df4de52ce0d596b336e1
2388,The People's Meeple,Huddersfield,Bar Maroc,Bar,4bf58dd8d48988d116941735
2389,The People's Meeple,Huddersfield,CeX,Video Game Store,4bf58dd8d48988d10b951735
2390,The People's Meeple,Huddersfield,Shoezone,Shoe Store,4bf58dd8d48988d107951735
2391,The People's Meeple,Huddersfield,Global Diversity Positive Action,Non-Profit,50328a8e91d4c4b30a586d6c
2392,The People's Meeple,Huddersfield,4 Cousins,Café,4bf58dd8d48988d16d941735
2393,The People's Meeple,Huddersfield,HW Solicitors,Office,4bf58dd8d48988d124941735
2394,The People's Meeple,Huddersfield,Unique Nails,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
2395,The People's Meeple,Huddersfield,New Street Diner,Café,4bf58dd8d48988d16d941735
2396,The People's Meeple,Huddersfield,TSB Bank,Bank,4bf58dd8d48988d10a951735
2397,The People's Meeple,Huddersfield,The 324 Bus,Bus Line,4bf58dd8d48988d12b951735
2398,The People's Meeple,Huddersfield,Canalside East,College Auditorium,4bf58dd8d48988d1af941735
2399,The People's Meeple,Huddersfield,Kirklees In Recovery,Non-Profit,50328a8e91d4c4b30a586d6c
2400,The People's Meeple,Huddersfield,Registry office,City Hall,4bf58dd8d48988d129941735
2401,The People's Meeple,Huddersfield,the clothing alteration co,Coworking Space,4bf58dd8d48988d174941735
2402,The People's Meeple,Huddersfield,Crawshaws,Butcher,4bf58dd8d48988d11d951735
2403,The People's Meeple,Huddersfield,Majestic Wine,Wine Shop,4bf58dd8d48988d119951735
2404,The People's Meeple,Huddersfield,Outdoor world,Sporting Goods Shop,4bf58dd8d48988d1f2941735
2405,The People's Meeple,Huddersfield,sugar& spice,Candy Store,4bf58dd8d48988d117951735
2406,The People's Meeple,Huddersfield,Bus Stop H3,Bus Stop,52f2ab2ebcbc57f1066b8b4f
2407,The People's Meeple,Huddersfield,take the biscuit,Bakery,4bf58dd8d48988d16a941735
2408,The Board Room,Hull,Cafe One 11,Café,4bf58dd8d48988d16d941735
2409,The Board Room,Hull,Sainsbury's Local,Grocery Store,4bf58dd8d48988d118951735
2410,The Board Room,Hull,Hang Out,Cocktail Bar,4bf58dd8d48988d11e941735
2411,The Board Room,Hull,Oxfam Charity Shop,Thrift / Vintage Store,4bf58dd8d48988d101951735
2412,The Board Room,Hull,Tesco Express,Grocery Store,4bf58dd8d48988d118951735
2413,The Board Room,Hull,Age UK,Thrift / Vintage Store,4bf58dd8d48988d101951735
2414,The Board Room,Hull,Hock Palace,Chinese Restaurant,4bf58dd8d48988d145941735
2415,The Board Room,Hull,Subway,Sandwich Place,4bf58dd8d48988d1c5941735
2416,The Board Room,Hull,Bus Stop (Alexandra Rd),Bus Stop,52f2ab2ebcbc57f1066b8b4f
2417,The Board Room,Hull,Planet Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
2418,The Board Room,Hull,The Piper Club,Nightclub,4bf58dd8d48988d11f941735
2419,The Board Room,Hull,Bus Stop (Melbourne Street),Bus Stop,52f2ab2ebcbc57f1066b8b4f
2420,The Board Room,Hull,Tipsy Chicken,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
2421,The Board Room,Hull,The Artisan Coffee & Art,Café,4bf58dd8d48988d16d941735
2422,The Board Room,Hull,Zoo Cafe,Café,4bf58dd8d48988d16d941735
2423,The Board Room,Hull,Beercock Wiles & Wick Newland Ave Office,Office,4bf58dd8d48988d124941735
2424,The Board Room,Hull,Manhattan Coffee,Café,4bf58dd8d48988d16d941735
2425,The Board Room,Hull,Alexandra Health Care Centre,Doctor's Office,4bf58dd8d48988d177941735
2426,The Board Room,Hull,Card Factory,Gift Shop,4bf58dd8d48988d128951735
2427,The Board Room,Hull,Post Office,Post Office,4bf58dd8d48988d172941735
2428,The Board Room,Hull,The Barista,Coffee Shop,4bf58dd8d48988d1e0931735
2429,The Board Room,Hull,Level Cafe Bar & Grill,Café,4bf58dd8d48988d16d941735
2430,The Board Room,Hull,white rose café,Café,4bf58dd8d48988d16d941735
2431,The Board Room,Hull,Xanders,Bar,4bf58dd8d48988d116941735
2432,The Board Room,Hull,Peter's Butchers,Butcher,4bf58dd8d48988d11d951735
2433,The Board Room,Hull,M & H Quality Fruit And Veg,Farmers Market,4bf58dd8d48988d1fa941735
2434,The Board Room,Hull,Envie,Women's Store,4bf58dd8d48988d108951735
2435,The Board Room,Hull,Newland Fish Bar,Restaurant,4bf58dd8d48988d1c4941735
2436,The Board Room,Hull,Pizza Hot,Pizza Place,4bf58dd8d48988d1ca941735
2437,The Board Room,Hull,The People's Republic,Bar,4bf58dd8d48988d116941735
2438,The Board Room,Hull,Roots,Caribbean Restaurant,4bf58dd8d48988d144941735
2439,The Board Room,Hull,Uno's Trattoria E Pizzeria,Italian Restaurant,4bf58dd8d48988d110941735
2440,The Board Room,Hull,Wilberforce LT15,College Auditorium,4bf58dd8d48988d1af941735
2441,The Board Room,Hull,Cooplands,Bakery,4bf58dd8d48988d16a941735
2442,The Board Room,Hull,Craft & Dough,Pizza Place,4bf58dd8d48988d1ca941735
2443,The Board Room,Hull,Boots,Pharmacy,4bf58dd8d48988d10f951735
2444,The Board Room,Hull,El Chupitos,Mexican Restaurant,4bf58dd8d48988d1c1941735
2445,The Board Room,Hull,Frizza Caffe Gelato,Café,4bf58dd8d48988d16d941735
2446,Dice & a Slice,Ilfracombe,Co-op Food,Grocery Store,4bf58dd8d48988d118951735
2447,Dice & a Slice,Ilfracombe,The Ilfracombe Centre,Building,4bf58dd8d48988d130941735
2448,Dice & a Slice,Ilfracombe,Grass Roots Cafe,Café,4bf58dd8d48988d16d941735
2449,Dice & a Slice,Ilfracombe,Wellington Arms,Pub,4bf58dd8d48988d11b941735
2450,Dice & a Slice,Ilfracombe,Murco,Gas Station,4bf58dd8d48988d113951735
2451,Dice & a Slice,Ilfracombe,Excel,Clothing Store,4bf58dd8d48988d103951735
2452,Dice & a Slice,Ilfracombe,Ilfracombe Pet Store,Pet Store,4bf58dd8d48988d100951735
2453,Dice & a Slice,Ilfracombe,Alan Jackson Shoe Repair,Shoe Repair,52f2ab2ebcbc57f1066b8b39
2454,Dice & a Slice,Ilfracombe,Nelly May’s Parlour,Café,4bf58dd8d48988d16d941735
2455,Dice & a Slice,Ilfracombe,Golds Hairdresser,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
2456,Dice & a Slice,Ilfracombe,Lloyds Bank,Bank,4bf58dd8d48988d10a951735
2457,Dice & a Slice,Ilfracombe,The Original Factory Shop,Discount Store,52dea92d3cf9994f4e043dbb
2458,Dice & a Slice,Ilfracombe,Lidl,Supermarket,52f2ab2ebcbc57f1066b8b46
2459,Dice & a Slice,Ilfracombe,Buddy's,Bar,4bf58dd8d48988d116941735
2460,Dice & a Slice,Ilfracombe,Manor House Cafe,Café,4bf58dd8d48988d16d941735
2461,Dice & a Slice,Ilfracombe,The Factory Store,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2462,Dice & a Slice,Ilfracombe,Marlborough Dental Centre,Dentist's Office,4bf58dd8d48988d178941735
2463,Dice & a Slice,Ilfracombe,McColl's,Convenience Store,4d954b0ea243a5684a65b473
2464,Dice & a Slice,Ilfracombe,Millennium House,Chinese Restaurant,4bf58dd8d48988d145941735
2465,Dice & a Slice,Ilfracombe,The Deli,Deli / Bodega,4bf58dd8d48988d146941735
2466,Dice & a Slice,Ilfracombe,Nationwide Building Society,Bank,4bf58dd8d48988d10a951735
2467,Dice & a Slice,Ilfracombe,Jeffery's News,Convenience Store,4d954b0ea243a5684a65b473
2468,Dice & a Slice,Ilfracombe,Ravenscroft Optometrist,Optical Shop,4d954afda243a5684865b473
2469,Dice & a Slice,Ilfracombe,Queens Hotel,Pub,4bf58dd8d48988d11b941735
2470,Dice & a Slice,Ilfracombe,The Swiss Cottage Cafe,Café,4bf58dd8d48988d16d941735
2471,Dice & a Slice,Ilfracombe,Superdrug,Pharmacy,4bf58dd8d48988d10f951735
2472,Dice & a Slice,Ilfracombe,The Barbers,Salon / Barbershop,4bf58dd8d48988d110951735
2473,Dice & a Slice,Ilfracombe,Costa Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
2474,Dice & a Slice,Ilfracombe,Jack's Dairy,Convenience Store,4d954b0ea243a5684a65b473
2475,Dice & a Slice,Ilfracombe,Ilfracombe Indoor Market,Market,50be8ee891d4fa8dcc7199a7
2476,Dice & a Slice,Ilfracombe,LloydsPharmacy,Pharmacy,4bf58dd8d48988d10f951735
2477,Dice & a Slice,Ilfracombe,Grosvenor Hotel,Bed & Breakfast,4bf58dd8d48988d1f8931735
2478,Dice & a Slice,Ilfracombe,Annie and the Flint,Coffee Shop,4bf58dd8d48988d1e0931735
2479,Dice & a Slice,Ilfracombe,Royal Mail Ilfracombe Delivery Office,Post Office,4bf58dd8d48988d172941735
2480,Dice & a Slice,Ilfracombe,Ilfracombe Farmers Market,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2481,Dice & a Slice,Ilfracombe,The Landmark Theatre,Theater,4bf58dd8d48988d137941735
2482,Dice & a Slice,Ilfracombe,Pynes Hill,Conference Room,4bf58dd8d48988d127941735
2483,Dice Box BGC,Leamington Spa,The Royal Pug,Pub,4bf58dd8d48988d11b941735
2484,Dice Box BGC,Leamington Spa,The Rustic Food Company,Sandwich Place,4bf58dd8d48988d1c5941735
2485,Dice Box BGC,Leamington Spa,Shou Shou cafe,Café,4bf58dd8d48988d16d941735
2486,Dice Box BGC,Leamington Spa,Le Cafe,Tea Room,4bf58dd8d48988d1dc931735
2487,Dice Box BGC,Leamington Spa,Domino's Pizza,Pizza Place,4bf58dd8d48988d1ca941735
2488,Dice Box BGC,Leamington Spa,Savi's Cafe,Café,4bf58dd8d48988d16d941735
2489,Dice Box BGC,Leamington Spa,Fox And Vivian,Pub,4bf58dd8d48988d11b941735
2490,Dice Box BGC,Leamington Spa,The Flower Shop,Flower Shop,4bf58dd8d48988d11b951735
2491,Dice Box BGC,Leamington Spa,Berylune,Thrift / Vintage Store,4bf58dd8d48988d101951735
2492,Dice Box BGC,Leamington Spa,Blaze,Salon / Barbershop,4bf58dd8d48988d110951735
2493,Dice Box BGC,Leamington Spa,Lord & Sword,Salon / Barbershop,4bf58dd8d48988d110951735
2494,Dice Box BGC,Leamington Spa,Red Hot Mamma,Pizza Place,4bf58dd8d48988d1ca941735
2495,Dice Box BGC,Leamington Spa,Pink&Blu’s,Health & Beauty Service,54541900498ea6ccd0202697
2496,Dice Box BGC,Leamington Spa,Corleone Café,Italian Restaurant,4bf58dd8d48988d110941735
2497,Dice Box BGC,Leamington Spa,NashWhite,Salon / Barbershop,4bf58dd8d48988d110951735
2498,Dice Box BGC,Leamington Spa,Spooks Hair Design,Salon / Barbershop,4bf58dd8d48988d110951735
2499,Dice Box BGC,Leamington Spa,Vinteas,Tea Room,4bf58dd8d48988d1dc931735
2500,Dice Box BGC,Leamington Spa,Fred & Virginia,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
2501,Dice Box BGC,Leamington Spa,Escape Leamington Spa,Escape Room,5f2c2834b6d05514c704451e
2502,Dice Box BGC,Leamington Spa,The Angel Hotel,Hotel,4bf58dd8d48988d1fa931735
2503,Dice Box BGC,Leamington Spa,Fat Face,Clothing Store,4bf58dd8d48988d103951735
2504,Dice Box BGC,Leamington Spa,Ruby,Chinese Restaurant,4bf58dd8d48988d145941735
2505,Dice Box BGC,Leamington Spa,Wofon,Noodle House,4bf58dd8d48988d1d1941735
2506,Dice Box BGC,Leamington Spa,Le Bistrot Pierre,French Restaurant,4bf58dd8d48988d10c941735
2507,Dice Box BGC,Leamington Spa,Bella Cafe,Café,4bf58dd8d48988d16d941735
2508,Dice Box BGC,Leamington Spa,La Coppola,Italian Restaurant,4bf58dd8d48988d110941735
2509,Dice Box BGC,Leamington Spa,Gusto,Italian Restaurant,4bf58dd8d48988d110941735
2510,Dice Box BGC,Leamington Spa,Bar Angeli,Café,4bf58dd8d48988d16d941735
2511,Dice Box BGC,Leamington Spa,Libertines,Salon / Barbershop,4bf58dd8d48988d110951735
2512,Dice Box BGC,Leamington Spa,Fable,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2513,Dice Box BGC,Leamington Spa,Parkinsons,Clothing Store,4bf58dd8d48988d103951735
2514,Dice Box BGC,Leamington Spa,H.M. Graphics,Arts & Crafts Store,4bf58dd8d48988d127951735
2515,Dice Box BGC,Leamington Spa,Collectors Assemble Ltd,Comic Shop,52f2ab2ebcbc57f1066b8b18
2516,Dice Box BGC,Leamington Spa,Bellagio,Italian Restaurant,4bf58dd8d48988d110941735
2517,Dice Box BGC,Leamington Spa,Prezzo,Italian Restaurant,4bf58dd8d48988d110941735
2518,Dice Box BGC,Leamington Spa,M&S Café,Café,4bf58dd8d48988d16d941735
2519,Dice Box BGC,Leamington Spa,Heritage,Office,4bf58dd8d48988d124941735
2520,Dice Box BGC,Leamington Spa,Cook Shop,Furniture / Home Store,4bf58dd8d48988d1f8941735
2521,Dice Box BGC,Leamington Spa,Elixir,Health & Beauty Service,54541900498ea6ccd0202697
2522,Geek Retreat Leeds,Leeds,Mrs Athas,Coffee Shop,4bf58dd8d48988d1e0931735
2523,Geek Retreat Leeds,Leeds,Flamingos Coffee House,Coffee Shop,4bf58dd8d48988d1e0931735
2524,Geek Retreat Leeds,Leeds,Central Arcade,Shopping Mall,4bf58dd8d48988d1fd941735
2525,Geek Retreat Leeds,Leeds,Samuel Taylor,Arts & Crafts Store,4bf58dd8d48988d127951735
2526,Geek Retreat Leeds,Leeds,Trinity Leeds,Shopping Mall,4bf58dd8d48988d1fd941735
2527,Geek Retreat Leeds,Leeds,itsu,Sushi Restaurant,4bf58dd8d48988d1d2941735
2528,Geek Retreat Leeds,Leeds,Travelling Man Comics & Games,Bookstore,4bf58dd8d48988d114951735
2529,Geek Retreat Leeds,Leeds,Samuel Taylor,Fabric Shop,52f2ab2ebcbc57f1066b8b26
2530,Geek Retreat Leeds,Leeds,Pop Boutique Vintage,Thrift / Vintage Store,4bf58dd8d48988d101951735
2531,Geek Retreat Leeds,Leeds,200 Degrees Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
2532,Geek Retreat Leeds,Leeds,Five Guys,Burger Joint,4bf58dd8d48988d16c941735
2533,Geek Retreat Leeds,Leeds,House of Fraser,Department Store,4bf58dd8d48988d1f6941735
2534,Geek Retreat Leeds,Leeds,Out Of This World,Organic Grocery,52f2ab2ebcbc57f1066b8b45
2535,Geek Retreat Leeds,Leeds,Brotherhood Tattoo Studio,Tattoo Parlor,4bf58dd8d48988d1de931735
2536,Geek Retreat Leeds,Leeds,Leeds Corn Exchange,Shopping Mall,4bf58dd8d48988d1fd941735
2537,Geek Retreat Leeds,Leeds,Angelica,Cocktail Bar,4bf58dd8d48988d11e941735
2538,Geek Retreat Leeds,Leeds,Pieminister,Pie Shop,52e81612bcbc57f1066b7a0a
2539,Geek Retreat Leeds,Leeds,HiFi Club,Nightclub,4bf58dd8d48988d11f941735
2540,Geek Retreat Leeds,Leeds,Falafel Guys,Falafel Restaurant,4bf58dd8d48988d10b941735
2541,Geek Retreat Leeds,Leeds,Superdrug,Pharmacy,4bf58dd8d48988d10f951735
2542,Geek Retreat Leeds,Leeds,Penhaligon's,Perfume Shop,52f2ab2ebcbc57f1066b8b23
2543,Geek Retreat Leeds,Leeds,Primo's Gourmet Hotdogs,Hot Dog Joint,4bf58dd8d48988d16f941735
2544,Geek Retreat Leeds,Leeds,Mommy Thai,Thai Restaurant,4bf58dd8d48988d149941735
2545,Geek Retreat Leeds,Leeds,The Great Yorkshire Shop,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2546,Geek Retreat Leeds,Leeds,Q61,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
2547,Geek Retreat Leeds,Leeds,Foot Locker,Clothing Store,4bf58dd8d48988d103951735
2548,Geek Retreat Leeds,Leeds,British Heart Foundation,Non-Profit,50328a8e91d4c4b30a586d6c
2549,Geek Retreat Leeds,Leeds,Corn Exchange Bus Point,Bus Station,4bf58dd8d48988d1fe931735
2550,Geek Retreat Leeds,Leeds,Yorkshire Building Society,Bank,4bf58dd8d48988d10a951735
2551,Geek Retreat Leeds,Leeds,Greggs,Bakery,4bf58dd8d48988d16a941735
