,City_name,Venue_name,Venue_cat,Venue_catID
7035,Lyubertsy,Topcomputer,Shipping Store,52f2ab2ebcbc57f1066b8b1f
7036,Lyubertsy,"""ВЕДМЕД Эксперт""",Medical Lab,4f4531b14b9074f6e4fb0103
7037,Lyubertsy,Планета суши,Sushi Restaurant,4bf58dd8d48988d1d2941735
7038,Lódz,CUD MIOD fabryczna,Restaurant,4bf58dd8d48988d1c4941735
7039,Lódz,Cukiernia Lodziarnia Wasiakowie,Dessert Shop,4bf58dd8d48988d1d0941735
7040,Lódz,Piotrkowska,Pedestrian Plaza,52e81612bcbc57f1066b7a25
7041,Lódz,Orbis Grand Hotel Łódź,Hotel,4bf58dd8d48988d1fa931735
7042,Lódz,Chłopska Izba,Eastern European Restaurant,4bf58dd8d48988d109941735
7043,Lódz,YMCA,Athletics & Sports,4f4528bc4b90abdf24c9de85
7044,Lódz,Ato Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735
7045,Lódz,Grand Coffee,Café,4bf58dd8d48988d16d941735
7046,Lódz,Lavash,Restaurant,4bf58dd8d48988d1c4941735
7047,Lódz,Club Bedroom,Nightclub,4bf58dd8d48988d11f941735
7048,Lódz,Artur Rubinstein przy Fortepianie,Outdoor Sculpture,52e81612bcbc57f1066b79ed
7049,Lódz,Piotrkowska 66 Office,Tech Startup,4bf58dd8d48988d125941735
7050,Lódz,Kilargo Sp.z.o.o.,Office,4bf58dd8d48988d124941735
7051,Lódz,PKO Bank Polski,Bank,4bf58dd8d48988d10a951735
7052,Lódz,Food For Life,Fast Food Restaurant,4bf58dd8d48988d16e941735
7053,Lódz,Galeria ASP,Art Gallery,4bf58dd8d48988d1e2931735
7054,Lódz,Kaminari,Sushi Restaurant,4bf58dd8d48988d1d2941735
7055,Lódz,Bobby Burger,Burger Joint,4bf58dd8d48988d16c941735
7056,Lódz,Żabka,Grocery Store,4bf58dd8d48988d118951735
7057,Lódz,Bistro La Vende,French Restaurant,4bf58dd8d48988d10c941735
7058,Lódz,Arianos Doner grill & pizza,Gastropub,4bf58dd8d48988d155941735
7059,Lódz,Tiger,Miscellaneous Shop,4bf58dd8d48988d1ff941735
7060,Lódz,The Mexican,Mexican Restaurant,4bf58dd8d48988d1c1941735
7061,Lódz,Zahir Kebab,Kebab Restaurant,5283c7b4e4b094cb91ec88d7
7062,Lódz,Piwoteka Narodowa,Beer Store,5370f356bcbc57f1066c94c2
7063,Lódz,Anatewka,Diner,4bf58dd8d48988d147941735
7064,Lódz,Presto Pizzeria Trattoria,Pizza Place,4bf58dd8d48988d1ca941735
7065,Lódz,folkstar,Gift Shop,4bf58dd8d48988d128951735
7066,Lódz,bicykl,Restaurant,4bf58dd8d48988d1c4941735
7067,Lódz,Angelo,Italian Restaurant,4bf58dd8d48988d110941735
7068,Lódz,Pijalnia Czekolady Wedel,Dessert Shop,4bf58dd8d48988d1d0941735
7069,Lódz,Eden Cafe,Café,4bf58dd8d48988d16d941735
7070,Lódz,The Brick Coffee Factory,Coffee Shop,4bf58dd8d48988d1e0931735
7071,Lódz,Pozytyvka,Diner,4bf58dd8d48988d147941735
7072,Lódz,El Cubano,Cuban Restaurant,4bf58dd8d48988d154941735
7073,Lódz,Kokoo,Nightclub,4bf58dd8d48988d11f941735
7074,Lódz,Veranda Restaurant,Restaurant,4bf58dd8d48988d1c4941735
7075,Lódz,Hotel Savoy,Hotel,4bf58dd8d48988d1fa931735
7076,Lódz,Woonerf Łódzki,Pedestrian Plaza,52e81612bcbc57f1066b7a25
7077,Lódz,Señoritas,Mexican Restaurant,4bf58dd8d48988d1c1941735
7078,Lübeck,Café Erdapfel,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
7079,Lübeck,Ratskeller Zu Lübeck,German Restaurant,4bf58dd8d48988d10d941735
7080,Lübeck,Junge - Die Bäckerei,Bakery,4bf58dd8d48988d16a941735
7081,Lübeck,Lindenplatz,Plaza,4bf58dd8d48988d164941735
7082,Lübeck,Niederegger Stammhaus,Candy Store,4bf58dd8d48988d117951735
7083,Lübeck,Niederegger Arcadencafé,Café,4bf58dd8d48988d16d941735
7084,Lübeck,Junge - Die Bäckerei,Bakery,4bf58dd8d48988d16a941735
7085,Lübeck,Blume 2000 Lübeck Kohlmarkt,Flower Shop,4bf58dd8d48988d11b951735
7086,Lübeck,Peek & Cloppenburg,Clothing Store,4bf58dd8d48988d103951735
7087,Lübeck,Markt,Plaza,4bf58dd8d48988d164941735
7088,Lübeck,BackWerk,Bakery,4bf58dd8d48988d16a941735
7089,Lübeck,Blinden-3D-Modell der lübecker Altstadt,Museum,4bf58dd8d48988d181941735
7090,Lübeck,Rathaus,City Hall,4bf58dd8d48988d129941735
7091,Lübeck,H Kohlmarkt,Bus Stop,52f2ab2ebcbc57f1066b8b4f
7092,Lübeck,Hotel Motel One Lübeck,Hotel,4bf58dd8d48988d1fa931735
7093,Lübeck,ver.di Landesbezirk Nord,Non-Profit,50328a8e91d4c4b30a586d6c
7094,Lübeck,Rathaushof,German Restaurant,4bf58dd8d48988d10d941735
7095,Lübeck,Deutsche Bank,Bank,4bf58dd8d48988d10a951735
7096,Lübeck,Coffeehouse Mocca,Coffee Shop,4bf58dd8d48988d1e0931735
7097,Lübeck,Ronnys Glühweinstand,Wine Bar,4bf58dd8d48988d123941735
7098,Lübeck,Dr. Fuhrmann,Medical Center,4bf58dd8d48988d104941735
7099,Lübeck,REWE,Supermarket,52f2ab2ebcbc57f1066b8b46
7100,Lübeck,Studienkreis Lübeck-Mitte,College Classroom,4bf58dd8d48988d1a0941735
7101,Lübeck,Türkische Gemeinde Schleswig-Holstein,Coworking Space,4bf58dd8d48988d174941735
7102,Lübeck,TK Maxx,Clothing Store,4bf58dd8d48988d103951735
7103,Lübeck,Bürgerschaftssaal,City Hall,4bf58dd8d48988d129941735
7104,Lübeck,Buddha Bowl,Indian Chinese Restaurant,54135bf5e4b08f3d2429dfdf
7105,Lübeck,Asiafood,Asian Restaurant,4bf58dd8d48988d142941735
7106,Lübeck,Back-Factory,Bakery,4bf58dd8d48988d16a941735
7107,Lübeck,PHOENIXSEO.de Frank Pfabigan e.K.,Business Service,5453de49498eade8af355881
7108,Lübeck,Roter Saal,Auditorium,4bf58dd8d48988d173941735
7109,Lübeck,arko,Candy Store,4bf58dd8d48988d117951735
7110,Lübeck,Peter Pane,Burger Joint,4bf58dd8d48988d16c941735
7111,Lübeck,Großer Börsensaal,Auditorium,4bf58dd8d48988d173941735
7112,Lübeck,Conditorei & Café Maret,Café,4bf58dd8d48988d16d941735
7113,Lübeck,Tchibo,Coffee Shop,4bf58dd8d48988d1e0931735
7114,Lübeck,Merhaba,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
7115,Lübeck,Teufelsfigur auf dem Teufelsstein,Historic Site,4deefb944765f83613cdba6e
7116,Lübeck,Thana Asia,Asian Restaurant,4bf58dd8d48988d142941735
7117,Lüdwigshafen,H Südwest-Stadion,Light Rail Station,4bf58dd8d48988d1fc931735
7118,Lüdwigshafen,Bäcker Görtz,Bakery,4bf58dd8d48988d16a941735
7119,Lüdwigshafen,Südwest-Stadion,Soccer Stadium,4bf58dd8d48988d188941735
7120,Lüdwigshafen,EDEKA aktiv markt Scholz,Supermarket,52f2ab2ebcbc57f1066b8b46
7121,Lüdwigshafen,Städt. Hallenbad Süd,Water Park,4bf58dd8d48988d193941735
7122,Lüdwigshafen,Ludwigshafen (Rhein) Hauptbahnhof,Train Station,4bf58dd8d48988d129951735
7123,Lüdwigshafen,Packstation 126,Shipping Store,52f2ab2ebcbc57f1066b8b1f
7124,Lüdwigshafen,Tankcenter,Gas Station,4bf58dd8d48988d113951735
7125,Lüdwigshafen,Zur Pfalzbahn,German Restaurant,4bf58dd8d48988d10d941735
7126,Lüdwigshafen,DB BahnPark Parkplatz Hauptbahnhof P1,Parking,4c38df4de52ce0d596b336e1
7127,Lüdwigshafen,Pfalzkom,Office,4bf58dd8d48988d124941735
7128,Lüdwigshafen,H Stifterstraße,Tram Station,52f2ab2ebcbc57f1066b8b51
7129,Lüdwigshafen,Stadtmuseum Ludwigshafen,History Museum,4bf58dd8d48988d190941735
7130,Lüdwigshafen,Praxis für Allgemeinmedizin Dr. Schulze,Doctor's Office,4bf58dd8d48988d177941735
7131,Lüdwigshafen,Hühnerfred@Lu Süd,Food Truck,4bf58dd8d48988d1cb941735
7132,Lüdwigshafen,Am Kippeautomat,Hot Spring,4bf58dd8d48988d160941735
7133,Lüdwigshafen,K&U Bäckerei,Bakery,4bf58dd8d48988d16a941735
7134,Lüdwigshafen,KTS Mitte,Daycare,4f4532974b9074f6e4fb0104
7135,Lüdwigshafen,Kurfürstenplatz,Plaza,4bf58dd8d48988d164941735
7136,Lüdwigshafen,Wittelsbachschule,School,4bf58dd8d48988d13b941735
7137,Lüdwigshafen,Heinrich-Böll Gymnasium,High School,4bf58dd8d48988d13d941735
7138,Lüdwigshafen,Albert Schweitzer Schule,School,4bf58dd8d48988d13b941735
7139,Lüdwigshafen,"Haltestelle ""Südwest-Stadion""",Light Rail Station,4bf58dd8d48988d1fc931735
7140,Lüdwigshafen,NORMA,Supermarket,52f2ab2ebcbc57f1066b8b46
7141,Lüdwigshafen,Amtsgericht Ludwigshafen,Courthouse,4bf58dd8d48988d12b941735
7142,Lüdwigshafen,DB Regio RheinNeckar,Office,4bf58dd8d48988d124941735
7143,Lüdwigshafen,SV Südwest Ludwigshafen Jugendfußball,Soccer Field,4cce455aebf7b749d5e191f5
7144,Lüdwigshafen,Kommunales Medienzentrum,College Library,4bf58dd8d48988d1a7941735
7145,Lüdwigshafen,P.S.V. Grün-Weiss,Greek Restaurant,4bf58dd8d48988d10e941735
7146,Lüdwigshafen,Baltasar,Pool Hall,4bf58dd8d48988d1e3931735
7147,Lüdwigshafen,Cafe Carrousel,Pub,4bf58dd8d48988d11b941735
7148,Lüdwigshafen,Bayernplatz,Playground,4bf58dd8d48988d1e7941735
7149,Lüdwigshafen,Autohaus Michael Müller GmbH,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
7150,Lüdwigshafen,Herderstübel,Pub,4bf58dd8d48988d11b941735
7151,Lüdwigshafen,"Gärtnerheim Ludwigshafen, Gaststätte",Food,4d4b7105d754a06374d81259
7152,Lüdwigshafen,Asia Garden,Asian Restaurant,4bf58dd8d48988d142941735
7153,Lüdwigshafen,Hofmeister,Bakery,4bf58dd8d48988d16a941735
7154,Lüdwigshafen,Pizzeria Corona,Pizza Place,4bf58dd8d48988d1ca941735
7155,Lüdwigshafen,Gaststätte ASV Ludwigshafen,Greek Restaurant,4bf58dd8d48988d10e941735
7156,Macclesfield,Treacle Market,Market,50be8ee891d4fa8dcc7199a7
7157,Macclesfield,Macclesfield Town Hall,Office,4bf58dd8d48988d124941735
7158,Macclesfield,Market Place,Plaza,4bf58dd8d48988d164941735
7159,Macclesfield,Mens Den,Salon / Barbershop,4bf58dd8d48988d110951735
7160,Macclesfield,Costa Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
7161,Macclesfield,Flour Water Salt,Bakery,4bf58dd8d48988d16a941735
7162,Macclesfield,Fiveclouds Tap and Bottle,Bar,4bf58dd8d48988d116941735
7163,Macclesfield,Caffè Nero,Coffee Shop,4bf58dd8d48988d1e0931735
7164,Macclesfield,Pandora,Jewelry Store,4bf58dd8d48988d111951735
7165,Macclesfield,Holland & Barrett,Health Food Store,50aa9e744b90af0d42d5de0e
7166,Macclesfield,Superdrug,Pharmacy,4bf58dd8d48988d10f951735
7167,Macclesfield,Grosvenor Shopping Centre,Shopping Mall,4bf58dd8d48988d1fd941735
7168,Macclesfield,NatWest,Bank,4bf58dd8d48988d10a951735
7169,Macclesfield,Sugar Plum Hair & Beauty Salon,Salon / Barbershop,4bf58dd8d48988d110951735
7170,Macclesfield,Waterstones,Bookstore,4bf58dd8d48988d114951735
7171,Macclesfield,Silktown Fryer,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
7172,Macclesfield,O'cha Thai Restaurant,Restaurant,4bf58dd8d48988d1c4941735
7173,Macclesfield,River Island,Clothing Store,4bf58dd8d48988d103951735
7174,Macclesfield,The Bate Hall,Pub,4bf58dd8d48988d11b941735
7175,Macclesfield,Boots,Pharmacy,4bf58dd8d48988d10f951735
7176,Macclesfield,Plum Kitchen,Sandwich Place,4bf58dd8d48988d1c5941735
7177,Macclesfield,Wet Led,Pub,4bf58dd8d48988d11b941735
7178,Macclesfield,Chestergate Bistro,Italian Restaurant,4bf58dd8d48988d110941735
7179,Macclesfield,Mash,Bar,4bf58dd8d48988d116941735
7180,Macclesfield,Travellodge Macclesfield Central,Hotel,4bf58dd8d48988d1fa931735
7181,Macclesfield,Waters Green Fish Bar,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
7182,Macclesfield,Velo Cafè,Café,4bf58dd8d48988d16d941735
7183,Macclesfield,Greggs,Bakery,4bf58dd8d48988d16a941735
7184,Macclesfield,Lord of the Pies,English Restaurant,52e81612bcbc57f1066b7a05
7185,Macclesfield,Coffee Traders,Coffee Shop,4bf58dd8d48988d1e0931735
7186,Macclesfield,Fina Bar & Grill,Italian Restaurant,4bf58dd8d48988d110941735
7187,Macclesfield,Bodycare,Cosmetics Shop,4bf58dd8d48988d10c951735
7188,Macclesfield,Iceland,Grocery Store,4bf58dd8d48988d118951735
7189,Macclesfield,Gastown Café Bar,Café,4bf58dd8d48988d16d941735
7190,Macclesfield,Specsavers,Optical Shop,4d954afda243a5684865b473
7191,Macclesfield,Nags Head,Bar,4bf58dd8d48988d116941735
7192,Macclesfield,Tk Maxx,Clothing Store,4bf58dd8d48988d103951735
7193,Macclesfield,Beer Dock Macclesfield,Beer Store,5370f356bcbc57f1066c94c2
7194,Macclesfield,JD Sports,Sporting Goods Shop,4bf58dd8d48988d1f2941735
7195,Magdeburg,Magdeburger Roland,Outdoor Sculpture,52e81612bcbc57f1066b79ed
7196,Magdeburg,Ratskeller Magdeburg,German Restaurant,4bf58dd8d48988d10d941735
7197,Magdeburg,Rathaus Magdeburg,City Hall,4bf58dd8d48988d129941735
7198,Magdeburg,IHK Magdeburg,Building,4bf58dd8d48988d130941735
7199,Magdeburg,Johanniskirche,Church,4bf58dd8d48988d132941735
7200,Magdeburg,Alter Markt,Plaza,4bf58dd8d48988d164941735
7201,Magdeburg,Otto-von-Guericke-Denkmal,Monument / Landmark,4bf58dd8d48988d12d941735
7202,Magdeburg,Hirschsäule,Outdoor Sculpture,52e81612bcbc57f1066b79ed
7203,Magdeburg,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
7204,Magdeburg,Bingöl Grill,Doner Restaurant,5283c7b4e4b094cb91ec88d8
7205,Magdeburg,Jack Und Jones,Men's Store,4bf58dd8d48988d106951735
7206,Magdeburg,Bottle & Pipe,Smoke Shop,4bf58dd8d48988d123951735
7207,Magdeburg,MWG Spareinrichtung,Bank,4bf58dd8d48988d10a951735
7208,Magdeburg,ibis Styles Magdeburg,Hotel,4bf58dd8d48988d1fa931735
7209,Magdeburg,Martin-Luther-Platz,Plaza,4bf58dd8d48988d164941735
7210,Magdeburg,Magdeburger Reiter,Monument / Landmark,4bf58dd8d48988d12d941735
7211,Magdeburg,Tourist Information,Tourist Information Center,4f4530164b9074f6e4fb00ff
7212,Magdeburg,PSD Bank Braunschweig eG,Bank,4bf58dd8d48988d10a951735
7213,Magdeburg,Gewürz- und Teehaus Magdeburg,Herbs & Spices Store,52f2ab2ebcbc57f1066b8b2c
7214,Magdeburg,Hotel Ratswaage,Hotel,4bf58dd8d48988d1fa931735
7215,Magdeburg,Eisenbartbrunnen,Fountain,56aa371be4b08b9a8d573547
7216,Magdeburg,Pluspunkt Apotheke,Pharmacy,4bf58dd8d48988d10f951735
7217,Magdeburg,Lieblingsobststand - frische Rogätzer Äpfel,Farmers Market,4bf58dd8d48988d1fa941735
7218,Magdeburg,Bötelstube,German Restaurant,4bf58dd8d48988d10d941735
7219,Magdeburg,Rathaus Cafe,German Restaurant,4bf58dd8d48988d10d941735
7220,Magdeburg,Tchibo,Coffee Shop,4bf58dd8d48988d1e0931735
7221,Magdeburg,Buckau Stadtteilladen,Pop-Up Shop,52f2ab2ebcbc57f1066b8b3d
7222,Magdeburg,Ratsgarten,Beer Garden,4bf58dd8d48988d117941735
7223,Magdeburg,Backfactory,Bakery,4bf58dd8d48988d16a941735
7224,Magdeburg,Briefwahlstelle,Office,4bf58dd8d48988d124941735
7225,Magdeburg,Little John Bikes,Bike Shop,4bf58dd8d48988d115951735
7226,Magdeburg,Swarovski,Jewelry Store,4bf58dd8d48988d111951735
7227,Magdeburg,kid,Office,4bf58dd8d48988d124941735
7228,Magdeburg,Honigmann (Immer Dienstags Und Freitags),Market,50be8ee891d4fa8dcc7199a7
7229,Magdeburg,Hansen Obst,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
7230,Magdeburg,First,Nightclub,4bf58dd8d48988d11f941735
7231,Magdeburg,Leiser,Shoe Store,4bf58dd8d48988d107951735
7232,Magdeburg,Bei Andreas,Other Nightlife,4bf58dd8d48988d11a941735
7233,Magdeburg,Aug-Apfel,Miscellaneous Shop,4bf58dd8d48988d1ff941735
7234,Magnitogorsk,Главпочтамт,Post Office,4bf58dd8d48988d172941735
7235,Magnitogorsk,Coffee House,Coffee Shop,4bf58dd8d48988d1e0931735
7236,Magnitogorsk,Главпочтамт (Почта России 455000),Post Office,4bf58dd8d48988d172941735
7237,Magnitogorsk,Сквер Ломоносова,Park,4bf58dd8d48988d163941735
7238,Magnitogorsk,Нулевой километр,Monument / Landmark,4bf58dd8d48988d12d941735
7239,Magnitogorsk,La Caramell Cafe,Italian Restaurant,4bf58dd8d48988d110941735
7240,Magnitogorsk,МГТУ Кафедра МиТОД,College Auditorium,4bf58dd8d48988d1af941735
7241,Magnitogorsk,Hookah heroеs,Night Market,53e510b7498ebcb1801b55d4
7242,Magnitogorsk,Жрэу-5,Office,4bf58dd8d48988d124941735
7243,Magnitogorsk,VinoteKoff,Wine Shop,4bf58dd8d48988d119951735
7244,Magnitogorsk,ЦУМ,Clothing Store,4bf58dd8d48988d103951735
7245,Magnitogorsk,Sergey's Pizza,Pizza Place,4bf58dd8d48988d1ca941735
7246,Magnitogorsk,Школа 48,College Academic Building,4bf58dd8d48988d198941735
7247,Magnitogorsk,Кухня Гертруды,Café,4bf58dd8d48988d16d941735
7248,Magnitogorsk,"ООО ""ЖРЭУ - 5""",Meeting Room,4bf58dd8d48988d100941735
7249,Magnitogorsk,Банк Русский Стандарт,Bank,4bf58dd8d48988d10a951735
7250,Magnitogorsk,ProХвост,Pet Store,4bf58dd8d48988d100951735
7251,Magnitogorsk,Международный Институт Менеджмента LINK,General College & University,4bf58dd8d48988d1a8941735
7252,Magnitogorsk,Спорткомплекс МГТУ,College Gym,4bf58dd8d48988d1b2941735
7253,Magnitogorsk,ЮжУрал Аско,Office,4bf58dd8d48988d124941735
7254,Magnitogorsk,Золотой Дракон 2,Spiritual Center,4bf58dd8d48988d131941735
7255,Magnitogorsk,CoffeeBERRY,Coffee Shop,4bf58dd8d48988d1e0931735
7256,Magnitogorsk,репетитор,College Classroom,4bf58dd8d48988d1a0941735
7257,Magnitogorsk,Репет по физике👆,Private School,52e81612bcbc57f1066b7a46
7258,Magnitogorsk,Ленинский Военкрмат,Building,4bf58dd8d48988d130941735
7259,Magnitogorsk,Сервисный центр Sumsung,Office,4bf58dd8d48988d124941735
7260,Magnitogorsk,Rostelekom,Office,4bf58dd8d48988d124941735
7261,Magnitogorsk,Газпромбанк,Office,4bf58dd8d48988d124941735
7262,Magnitogorsk,Офис,Office,4bf58dd8d48988d124941735
7263,Magnitogorsk,"Школа  48, кабинет физики",College Classroom,4bf58dd8d48988d1a0941735
7264,Magnitogorsk,"РА ""Стандарт""",Print Shop,52f2ab2ebcbc57f1066b8b28
7265,Magnitogorsk,"МГТУ, конференцзал",College Auditorium,4bf58dd8d48988d1af941735
7266,Magnitogorsk,Школа скорочтения и управления информацией,Private School,52e81612bcbc57f1066b7a46
7267,Magnitogorsk,Ростелеком,Police Station,4bf58dd8d48988d12e941735
7268,Magnitogorsk,м-н Ветеран,Farmers Market,4bf58dd8d48988d1fa941735
7269,Magnitogorsk,"Школа 48, Спортивный зал",College Gym,4bf58dd8d48988d1b2941735
7270,Magnitogorsk,Читальный зал МГТУ,College Library,4bf58dd8d48988d1a7941735
7271,Magnitogorsk,Artprint,Non-Profit,50328a8e91d4c4b30a586d6c
7272,Magnitogorsk,Стоянка Авто Перед МГТУ,Parking,4c38df4de52ce0d596b336e1
7273,Maikop,Администрация г. Майкопа,City Hall,4bf58dd8d48988d129941735
7274,Maikop,"Гостиница ""Майкоп""",Hotel,4bf58dd8d48988d1fa931735
7275,Maikop,Л'Этуаль,Cosmetics Shop,4bf58dd8d48988d10c951735
7276,Maikop,кафе лычэрэгъу,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
7277,Maikop,Сбербанк,Bank,4bf58dd8d48988d10a951735
7278,Maikop,Отделение Почты 385000,Post Office,4bf58dd8d48988d172941735
7279,Maikop,Площадь Ленина,Plaza,4bf58dd8d48988d164941735
7280,Maikop,Big Bite,Middle Eastern Restaurant,4bf58dd8d48988d115941735
7281,Maikop,Кабинет министров Республики Адыгея,Capitol Building,4bf58dd8d48988d12a941735
7282,Maikop,Детская стоматологическая поликлиника,Dentist's Office,4bf58dd8d48988d178941735
7283,Maikop,Математический Парк,Park,4bf58dd8d48988d163941735
7284,Maikop,Ресторан Майкоп,Restaurant,4bf58dd8d48988d1c4941735
7285,Maikop,maykop,Community College,4bf58dd8d48988d1a2941735
7286,Maikop,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
7287,Maikop,Сицилия,Pizza Place,4bf58dd8d48988d1ca941735
7288,Maikop,Cinnabon,Café,4bf58dd8d48988d16d941735
7289,Maikop,Хайям CLUB,Eastern European Restaurant,4bf58dd8d48988d109941735
7290,Maikop,Joker,Salon / Barbershop,4bf58dd8d48988d110951735
7291,Maikop,Цветочный рынок,Flower Shop,4bf58dd8d48988d11b951735
7292,Maikop,KFC,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
7293,Maikop,Главпочтампт,Post Office,4bf58dd8d48988d172941735
7294,Maikop,Адыгэ Республикэм и Къэралыгъо Совет-Хасэр,Government Building,4bf58dd8d48988d126941735
7295,Maikop,Адыгейский республиканский клинический онкологический диспансер,Hospital,4bf58dd8d48988d196941735
7296,Maikop,SELA,Clothing Store,4bf58dd8d48988d103951735
7297,Maikop,Пункт выдачи страховых медполисов SoVita,Office,4bf58dd8d48988d124941735
7298,Maikop,Арбитражный Суд Республики Адыгея,Courthouse,4bf58dd8d48988d12b941735
7299,Maikop,Black Wood,Lounge,4bf58dd8d48988d121941735
7300,Maikop,Бюро пропусков,Capitol Building,4bf58dd8d48988d12a941735
7301,Maikop,Майкопбанк,Office,4bf58dd8d48988d124941735
7302,Maikop,Майкопский городской суд,Courthouse,4bf58dd8d48988d12b941735
7303,Maikop,"магазин ""Культтовары""",Paper / Office Supplies Store,4bf58dd8d48988d121951735
7304,Maikop,Министерство здравоохранения Республики Адыгея,Government Building,4bf58dd8d48988d126941735
7305,Maikop,"Художественный Зал ""НАН""",Art Gallery,4bf58dd8d48988d1e2931735
7306,Maikop,Кулинария&Вино,Breakfast Spot,4bf58dd8d48988d143941735
7307,Maikop,Майкопский Отдел ККВ,Military Base,4e52adeebd41615f56317744
7308,Maikop,Ростелеком Адыгейский филиал,Building,4bf58dd8d48988d130941735
7309,Maikop,Городской Отдел ЗАГС,Building,4bf58dd8d48988d130941735
7310,Maikop,пицца Пеппе,Pizza Place,4bf58dd8d48988d1ca941735
7311,Maikop,Кофе Сэр,Coffee Shop,4bf58dd8d48988d1e0931735
7312,Maikop,"Бар ""Мюнхен""",Café,4bf58dd8d48988d16d941735
7313,Mainz,Rheingoldhalle | Congress Centrum Mainz,Convention Center,4bf58dd8d48988d1ff931735
7314,Mainz,Parkhaus Rathaus,Parking,4c38df4de52ce0d596b336e1
7315,Mainz,Rathaus Mainz,City Hall,4bf58dd8d48988d129941735
7316,Mainz,Rathausplatz,Plaza,4bf58dd8d48988d164941735
7317,Mainz,Jockel-Fuchs-Platz,Plaza,4bf58dd8d48988d164941735
7318,Mainz,Weinstube Hottum,Wine Bar,4bf58dd8d48988d123941735
7319,Mainz,appNG @ Jax,General Entertainment,4bf58dd8d48988d1f1931735
7320,Mainz,Ortsverwaltung Mainz-Altstadt,Government Building,4bf58dd8d48988d126941735
7321,Mainz,Gutleut,Bar,4bf58dd8d48988d116941735
7322,Mainz,Schiffsanlegestelle Mainz,Boat or Ferry,4bf58dd8d48988d12d951735
7323,Mainz,Zara,Clothing Store,4bf58dd8d48988d103951735
7324,Mainz,H Rheingoldhalle / Rathaus,Bus Stop,52f2ab2ebcbc57f1066b8b4f
7325,Mainz,Hoi An Qt,Asian Restaurant,4bf58dd8d48988d142941735
7326,Mainz,The Big Easy,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735
7327,Mainz,MS Rheinenergie,Boat or Ferry,4bf58dd8d48988d12d951735
7328,Mainz,SIXT Autovermietung Mainz Hilton - Digitale Station (SIXT App),Rental Car Location,4bf58dd8d48988d1ef941735
7329,Mainz,GEGEN DAS VERGESSEN,Public Art,507c8c4091d498d9fc8c67a9
7330,Mainz,Brückenturm,Event Space,4bf58dd8d48988d171941735
7331,Mainz,Hotel Havana,Hotel,4bf58dd8d48988d1fa931735
7332,Mainz,Levi's Store,Clothing Store,4bf58dd8d48988d103951735
7333,Mainz,BASTA!,Event Space,4bf58dd8d48988d171941735
7334,Mainz,ozm -Orthopädisches Zentrum Mainz,Medical Center,4bf58dd8d48988d104941735
7335,Mainz,Radstation Rathausparkhaus,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
7336,Mainz,Rheinstrand,Beach,4bf58dd8d48988d1e2941735
7337,Mainz,Weinhaus Wilhelmi,Winery,4bf58dd8d48988d14b941735
7338,Mainz,Spielbank mainz,Casino,4bf58dd8d48988d17c941735
7339,Mainz,Esprit,Clothing Store,4bf58dd8d48988d103951735
7340,Mainz,Weinstube Rote Kopf,Wine Bar,4bf58dd8d48988d123941735
7341,Mainz,Prinzengardenball,Nightclub,4bf58dd8d48988d11f941735
7342,Mainz,Eisenturm,Other Great Outdoors,4bf58dd8d48988d162941735
7343,Mainz,Saturn,Electronics Store,4bf58dd8d48988d122951735
7344,Mainz,Ms Boppard,Cruise Ship,55077a22498e5e9248869ba2
7345,Mainz,Tattoo & Piercing World,Tattoo Parlor,4bf58dd8d48988d1de931735
7346,Mainz,CBD and Hanf Store,Health Food Store,50aa9e744b90af0d42d5de0e
7347,Mainz,Peek & Cloppenburg,Clothing Store,4bf58dd8d48988d103951735
7348,Mainz,H&M,Clothing Store,4bf58dd8d48988d103951735
7349,Mainz,Café Woods,Café,4bf58dd8d48988d16d941735
7350,Mainz,Heiliggeist,German Restaurant,4bf58dd8d48988d10d941735
7351,Mainz,SAP-Forum für Banken,Convention Center,4bf58dd8d48988d1ff931735
7352,Mainz,Gutenberg-Museum,History Museum,4bf58dd8d48988d190941735
7353,Makiivka,Клиническая Рудничная Больница,Hospital,4bf58dd8d48988d196941735
7354,Makiivka,Макеевский городской центр занятости,Non-Profit,50328a8e91d4c4b30a586d6c
7355,Makiivka,Берлога,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
7356,Makiivka,Кофейня,Coffee Shop,4bf58dd8d48988d1e0931735
7357,Makiivka,Макеевский ходожественно-краеведческий музей,Art Museum,4bf58dd8d48988d18f941735
7358,Makiivka,Союз,Real Estate Office,5032885091d4c4b30a586d66
